class_0,class_1,text
1,0,dec 19 around noon new york citys union square business improvement district plans first santa claus ulympics thats yulelympics 50 contestants red suits beards compete
1,0,events include sprinting broad jumping yule log rolling wreath tossing toy sack relay
1,0,mainly holiday celebration toys sacks distributed homeless kids
0,1,games also convey another message
0,1,according clement moore author visit st nicholas santa claus picture health
0,1,stump pipe held tight teeth periodontal risk smoke encircled head like wreath heart disease lung cancer broad face round little belly shook laughed like bowl full jelly overweight poor aerobic fitness weak muscle tone
0,1,hard imagine person acting lively quick
1,0,american youth needs union square santas better example
0,1,government budget time means budget language time
1,0,budget terms technical necessities like distinction actual outlays budget authority
1,0,others gems political euphemism
0,1,recent prizewinner may work unknown new york state budget writer years ago revenue enhancement meaning tax increase
1,0,one devised euphemism equal elegance side ledger
0,1,new reagan budget skimpy detail limp initiatives page 213 offers new pearl circumlocution
1,0,administration says calls cuts benefit levels several programs
1,0,others however administration proposes carefully targeted reforms
1,0,perfect description spending cuts even harsh ones sounds innocent progressive humane
0,1,somewhere government budget carefully targeted reforms involve spending money instead less
0,1,sure budget revenue enhancement means making tax law efficient increasing take
0,1,countries threatened retaliatory tariffs new trade law entered negotiations united states
1,0,call negotiations
1,0,call banana long produces results
0,1,banana
0,1,carter years nervous white house enjoined administration officials mention dreaded word depression even recession
1,0,alfred kahn chairman council wage price stability got message
0,1,next time wanted warn economic trouble talked worst banana ever saw
0,1,washingtons semantic worries havent changed much since
0,1,months federal reserve board keeping interest rates high concern rising inflation
0,1,appears acting instead concern recession
0,1,last week federal funds rate dropped quarterpoint 14 percent
0,1,even probing questioning hell probably maintain cryptic statesmanlike position something like achieved goal moderating economy
1,0,words banana
0,1,may started gloria vanderbilt plastered name across millions back pockets
1,0,time americans began accepting strangers signatures jeans shoes purses cosmetics furnishings
0,1,signed labeled otherwise trademarked almost everything seems designer item
1,0,norma kamali design couch
1,0,ralph lauren creates carpets
1,0,sleep slathered cream elizabeth arden scented perfume mikhail baryshnikov wear lingerie calvin klein nestle sheets christian dior
1,0,get throw bathrobe bill blass clean teeth designer toothbrush paul smith
0,1,fuels americas obsession putting strangers name even intimate possessions
0,1,probably sadly belief among many people lack chic
1,0,designer labels assume least certify taste money buy chic
0,1,flaunting price tag disguised designer name tasteless insecure
1,0,right names sew clothes right place inside
0,1,coming home sidewalks new york used real comedown person whod spent week streets paris flowers
1,0,paris street markets flaunted huge bouquets mimosa february small bouquets lily valley may roses time
0,1,new yorks handful street markets featured gritflecked daisies bedraggled mountain laurel
1,0,suddenly anyone two three bucks spare could daffodils living room carnations bed
