class_0,class_1,text
1,0,events include sprinting broad jumping yule log rolling wreath tossing toy sack relay
1,0,mainly holiday celebration toys sacks distributed homeless kids
0,1,according clement moore author visit st nicholas santa claus picture health
0,1,stump pipe held tight teeth periodontal risk smoke encircled head like wreath heart disease lung cancer broad face round little belly shook laughed like bowl full jelly overweight poor aerobic fitness weak muscle tone
1,0,american youth needs union square santas better example
0,1,government budget time means budget language time
1,0,budget terms technical necessities like distinction actual outlays budget authority
1,0,others gems political euphemism
1,0,one devised euphemism equal elegance side ledger
0,1,new reagan budget skimpy detail limp initiatives page 213 offers new pearl circumlocution
1,0,administration says calls cuts benefit levels several programs
1,0,others however administration proposes carefully targeted reforms
0,1,sure budget revenue enhancement means making tax law efficient increasing take
1,0,call negotiations
0,1,carter years nervous white house enjoined administration officials mention dreaded word depression even recession
1,0,alfred kahn chairman council wage price stability got message
0,1,washingtons semantic worries havent changed much since
0,1,appears acting instead concern recession
0,1,last week federal funds rate dropped quarterpoint 14 percent
1,0,feds chairman alan greenspan asked future course fed policy testifies congress later month
0,1,even probing questioning hell probably maintain cryptic statesmanlike position something like achieved goal moderating economy
1,0,words banana
0,1,may started gloria vanderbilt plastered name across millions back pockets
1,0,time americans began accepting strangers signatures jeans shoes purses cosmetics furnishings
0,1,signed labeled otherwise trademarked almost everything seems designer item
1,0,norma kamali design couch
1,0,ralph lauren creates carpets
1,0,sleep slathered cream elizabeth arden scented perfume mikhail baryshnikov wear lingerie calvin klein nestle sheets christian dior
1,0,get throw bathrobe bill blass clean teeth designer toothbrush paul smith
0,1,fuels americas obsession putting strangers name even intimate possessions
0,1,probably sadly belief among many people lack chic
1,0,designer labels assume least certify taste money buy chic
1,0,right names sew clothes right place inside
0,1,coming home sidewalks new york used real comedown person whod spent week streets paris flowers
1,0,korean grocers set shop brought acres flowers
1,0,suddenly anyone two three bucks spare could daffodils living room carnations bed
1,0,next farmers citys greenmarkets started harvesting asters wildflowers bittersweet along tomatoes corn squash
1,0,rose fever began two boutiques upper east side spreading
1,0,rose boutiques sell flowers direct central america 13 dozen
1,0,city getting tougher live minute also getting sweeter every day
0,1,new yorks influential lawmakers thought nothing accepting free air fare accommodations attend last weeks new york savings bank convention boca raton fla
0,1,process threw shadow banking government
1,0,theres nothing wrong participating convention
0,1,casts shadow letting banks pay way
0,1,officials accept freebies charged overseeing open impartiality unworthy suspicion
1,0,public entitled impartiality appearance
1,0,new yorks banking superintendent jill considine observes ethical standard
0,1,attended convention state expense
