class_0,class_1,text
0,1,first pair devil horns second look like pair cat feline like ears
0,1,gotta feeling partlishly took fomr mib anime ep form american unless took one story really different
0,1,lot removing going bucket teeth removal maybe
0,1,represent hk considering last names spelled think china dont get represent china theyre good long zhang jike xu xin
1,0,awwwwwww matty looks adorablee3 cuteiee vid eulia matt please
0,1,yeah minute half definitely equals 30 sec
0,1,yeathe senior cia analyst saddams era definitely credible source hes last person commenting iraq anyways im done argument good day sir
1,0,yes agree 07 ego switched angel a1 kid local field one shot smoother a1 wich belive 40 smoother ego adays guns 300 20bps box like feel thats went angel beacuse love way feel
1,0,awesome song danger danger rocks
1,0,favorite song told guitar
1,0,reminds old timers hills awesome
1,0,hahahhahaha thing smog eyesalhadow put project hit pan like month use certian eyeshadows like uds smog used literally everyday september got obsessed like going hit pan forever anyways totally feel ya basically crazy
1,0,welcome questions help
1,0,infinite possibilities thanks postingone love
1,0,love way better original
0,1,fuck lyrics suck manbut song greatsoad forever
1,0,phenomenon thousand foot krutch
0,1,jeez starting think wouldnt post tage lol thanks im description
1,0,ian gillan best
0,1,looks like guna see kenpachi couple episodes
1,0,chocoolate
0,1,oh god died
1,0,eman 1st best 3rd 2nd best 1st 3rd best last
1,0,jimmy carr mkes happy ill go watch failed
1,0,lol
1,0,omg old youngest oneshes really good guitar dgreat job
1,0,fantastic quality thanks much
0,1,never said anything one time experience calvin spurgeon
0,1,sucked bad
1,0,even bit music rocks
0,1,would scientists falssified withheld evidence contradicted global warming theory yes
1,0,favorite myrtha
1,0,superba
1,0,love scene ff best couple
1,0,instant classic boon playing synths
1,0,tears eyes wish wouldve talked least little secretariats relationship eddie sweat indespensible groom seriously cannot wait movie come fall
0,1,would get raped cross fire
0,1,cant believe anyone would thumbs hernje anything
1,0,know rightworkout music kandi
1,0,think black holes definately dont exist think may may exist
1,0,like check quantic
1,0,peace
1,0,thanks
1,0,song signature song average white band hit souls youths growing city 70s know thats friends
1,0,haha theyre hilarious together thank subbing
1,0,hes sweet himmmm
1,0,looked nice
1,0,shes beautiful
0,1,ur fag
1,0,compliment beautiful eyes pretty long lashes
1,0,nice job
1,0,called techno words make song important whole wide world narrow bridge important thing worry
0,1,fucking cunts
1,0,talented also cousin lol
0,1,remember inalienable rights granted us god man immune brainwashing documentary uncovered crazy psychiatrists proved inmates often running asylum bible could accurate describing human heart wicked deceitful selfish play mind games try dominate families also internationally hope resides humility love god
0,1,tommo cockflap theres shitall chance music cancelled
0,1,damn clowns faulttwo fucking dollars man
1,0,thanks commenting watching
1,0,video really cool
1,0,clap favorite partbesides build 427 release 445 gives goosebumps
0,1,thats texas thats 100 shamrock right lived town years hell hole
0,1,ads becoming parodies
1,0,thanks posting bernstein mahler movements beautiful music interpretation also extremely fine filming find thank
1,0,get animeonlinecm want good
1,0,agree last minute half musical perfection listen genres ive never heard anything beautiful sounds imagine played heaven joke really shows evolution band
1,0,love man keep great work let food medicine medicine food hippocratesog gangsterps read eatpray love
0,1,weird spaz
0,1,datwaz rubbish never seen something rubbish balddyyy
1,0,child talent love work soulful vibekathryn keats
1,0,thank much
0,1,come guys hinted
1,0,dont fibromyalgia suffer depression insomnia depression take generic prozac fluoxetin take 50mg insomnia take generic ambien zolpidem 1030mg usually im asleep within 30 minutes taking zolpidem extremely helpful hope able help way
0,1,starters hitlers emblem originally buddhist symbol good luck probably explains hitler stole
1,0,switch back tail vince near end fucken sickhopefully gets turned pro chocolate vid drops
0,1,omg 47 views
1,0,perfect presentation full package
1,0,id drummer
1,0,one greatest displays human spirit history mankind world look chile inspiration impossible trapped miners rescue workers showed world unity
0,1,ns7 say cant numark back one product make flagship product market hell numark always thing v7 looks cool honestly way sucker us money
0,1,ive already done several times fact keep citing discredited studies links authorities youve expanded bloviating include every science academy concessions partas everyone see
0,1,usual leftie foaming mouth crap national union teachers words commies hate race thank god bnp come nick lets get westminster really sicken
1,0,ahh im first comment aswelllove roddie
0,1,maybe ptop multipoint interop codian mcu transcode everything takes alot 30ms transcode 720p try 300ms
1,0,hey seen tractor last week got gold key tour wach 9430 built
1,0,thats amazing babies young children swim
1,0,even though didnt know time living silver lake early 20s one best experiences life going hard times back hadnt tolerant laid back community troubles would metastasized forever grateful community silver lake giving space needed become productive member society today
1,0,nice
1,0,yea hope shes alright
1,0,love song video great
1,0,genn made magic
1,0,problem
1,0,good wonder nick going say
1,0,way played rey sd team tourney years ago 98 ish ahart love shorts moustache combo diggin old skool vids
1,0,omg sssoooo cute looks like baby yorkie got hes year old babi
0,1,try cooking giving presentation dick
0,1,watch
0,1,bailout necessary evil prevent economic armageddon however bailout immediately followed kind legislation proposed bernie force treasury identify banks dangerous country break teddy rooseveltstyle taking bailout banks showed dont deserve stay intact
0,1,earth day celebrated going local deli purchasing many sandwiches possible throwing trash taking styrofoam boxes digging deep earth various ity parks awesome felt good afterward knew done part day also took trash garbage strewn around many school gardens could findit truly wonderful earth day yay
1,0,try warpin rodney mullen tech skate style
1,0,love show
1,0,dude really good indeed theme music raped ears exactly kind thing needs get posted often bravo
1,0,lol cant believe said white person village
1,0,omg ideaim soooo loving wes ive grass since 15 preferring bg festivals rock concerts loved birchmere back home
1,0,good job
0,1,didnt ask watch comment shut aint fault thought porno something well srry dissapoint ya perv
0,1,youre horrible lol fucking clicker go die
1,0,227 jojo
1,0,omg trey fucking sexy
0,1,iran get s300 please
1,0,like wouldnt believe man makes want buy bbb store
0,1,um
1,0,awesome enjoy cod game play wayyy
1,0,hey really cool great background musici also learned need set camera instead holding thanks teaching old dog net
