class_0,class_1,text
0,1,time comes know late
0,1,first pair devil horns second look like pair cat feline like ears
0,1,gotta feeling partlishly took fomr mib anime ep form american unless took one story really different
1,0,look ways relevant good video perspective consider order avoid
0,1,represent hk considering last names spelled think china dont get represent china theyre good long zhang jike xu xin
1,0,awwwwwww matty looks adorablee3 cuteiee vid eulia matt please
1,0,pastor morgan brought powerful encouraging word us service really enjoyed god glory
0,1,supposed rhyme didnt
1,0,absolutely awesome impressive
0,1,yeah minute half definitely equals 30 sec
0,1,yeathe senior cia analyst saddams era definitely credible source hes last person commenting iraq anyways im done argument good day sir
1,0,loved video joey awesome
1,0,high quality game cannot believe lot greater mw1 ive attained 2nd prestige im delighted got game yesterday evening mw2forfreeyinfo replace im undoubtedly annihilating people
1,0,epic song fo sho
1,0,awesome song danger danger rocks
1,0,reminds old timers hills awesome
1,0,love looooooooot hes ideal one
1,0,welcome questions help
1,0,infinite possibilities thanks postingone love
1,0,love way better original
0,1,jeez starting think wouldnt post tage lol thanks im description
0,1,looks like guna see kenpachi couple episodes
1,0,chocoolate
0,1,oh god died
1,0,jimmy carr mkes happy ill go watch failed
1,0,lol
1,0,fantastic quality thanks much
1,0,really cool hope publish book id love read dont mind could tell name first song please thankyou5 stars btw
0,1,listen fuck something yorkshire mean put front random fucking words desription yes fucking much subtitles coronation street apparently lancastrians time aswell
0,1,never said anything one time experience calvin spurgeon
0,1,sucked bad
1,0,hella dope
1,0,even bit music rocks
0,1,would scientists falssified withheld evidence contradicted global warming theory yes
0,1,watever kid dont know wat fuk ur talking ur stupid would say ur username osiris
1,0,thats opening video
1,0,superba
1,0,love scene ff best couple
1,0,instant classic boon playing synths
1,0,tears eyes wish wouldve talked least little secretariats relationship eddie sweat indespensible groom seriously cannot wait movie come fall
0,1,repitition change change change change yes yes yes lmbo theyre yes true say end near ive never seen many people mind controlled nwo put power smart move part stupid people think diff bush work ppl
0,1,would get raped cross fire
0,1,lmfao 9prelude
1,0,wanna help go thedenanproject
0,1,cant believe anyone would thumbs hernje anything
1,0,know rightworkout music kandi
1,0,peace
1,0,love tennis match great video ty
1,0,song signature song average white band hit souls youths growing city 70s know thats friends
1,0,haha theyre hilarious together thank subbing
1,0,nice vid
1,0,hes sweet himmmm
1,0,looked nice
1,0,one favorites joanna shes simply amazing musician
1,0,simply incredible
0,1,ur fag
1,0,compliment beautiful eyes pretty long lashes
1,0,nice job
0,1,fucking cunts
1,0,talented also cousin lol
0,1,remember inalienable rights granted us god man immune brainwashing documentary uncovered crazy psychiatrists proved inmates often running asylum bible could accurate describing human heart wicked deceitful selfish play mind games try dominate families also internationally hope resides humility love god
0,1,tommo cockflap theres shitall chance music cancelled
0,1,npns plug sale
1,0,jolly good show
1,0,thanks commenting watching
1,0,video really cool
1,0,lol onion great
1,0,clap favorite partbesides build 427 release 445 gives goosebumps
0,1,thats texas thats 100 shamrock right lived town years hell hole
0,1,ads becoming parodies
1,0,get animeonlinecm want good
