class_0,class_1,text
1,0,love marilo understands hair type knows exactly hair keeps record previous visits recommends best hair pleasant work easygoing friendly respectful ive going since 2008 im really picky hair people used go back chicago haircuts stick marilo
0,1,went petco times bit appalled rodents section perfectly honest granted wasnt bad could opinion unacceptablefor one thing six seven rats packed one cage dont quote im 100 sure regardless details way small number rats werent unhealthy didnt look sick definitely didnt look particularly healthy either guinea pigs really shocked though know anything guinea pigs youll know need lot space even one cage size rats cage barely enough room walk much less exercise popcorn guinea pigs often two guinea pigs packed thing way way small one baby guinea pig also didnt look clean cages opinion grungy whole place felt grungy grimy obviously werent cleaning cages everyday would unfair animals anything least small cleaning daythe prices indeed pretty good least better prices petsmart usually go theres one point petco last employees nice cheerful yes politely point guinea pig cage way small healthy happy trying hardest polite although could come across rude one talked immediately turn defensive telling temporary take every night dont believe maybe petco employee correct make face telling theyll tell manager even wont may right like good employee wouldwant customers come back heres good tip dont tell theyre wrong something rudely correct obviously trying rush humor even wrong would recommend shopping dont take good care pets employees rude care animals plainly dont good prices dont make thati apologize made long thank read regardless whether agree
1,0,love coming bar friendly bartenders beautiful view
1,0,great sushi rolls byob friendly staff three lunch 25 per person including generous tip love place
1,0,sushi amazing made daily store authentic sushi chef rolls beautiful delictable actual sushi restaurants pricing good 12 piece brown rice spicy tuna 799 beats happy hour pricing really fancy rolls typically 810 produce selection broad well including organic sectionthey also match competitor coupons use 30 fresh easy go therethey also good prices wine larger selection wine stores
0,1,ok grand opening hasnt even happened yet place sorry im gonna miss nota group eight us show tonight dinner drinks get seated way hell back guess didnt fit rest crowd two graphic designers three filmmakers photographer friends ok reason point waiter lets us know place isnt classy place like leboca people well less classy guy digging holeso order drinks seem take 10minutes get table mean time looking menu waiter leaves 10min finally shows order tiny little menu girlfriend order tacos chips guacamole everyone else orders something bit similar conversation picking wait food see people coming going thats notice food taking damn long finally eating small plate chips guacamole food arrives probably 45min later heres best partso food shows waiting 45minutes get tiny little tacos look like menu year old thats right three tacos literally two bites everyone eats dinner 5minutes max patheticafter tiny little dinner ask billsthe waiter doesnt think bring bills instead brings one two time guess wants us stick around knows finally two filmmakers get bill pay leave couple friends friend stay friend whos still waiting bill gets notices 15 meal charged 30 credit card complains waiter vanishes 20minutes fix card comes back gives crap fixing giving credit guess much oh 50 cents signed slip remaining three us left crappy placethe place actually look pretty cool bad service sucks food barely appetizer quality best
1,0,love stereo joe bought new radio thinking could install disaster went joe cheaply quickly also nicest guy felt really good supporting small business joe great guy helpful installed radio also fixed broken car clicker extra charge wow felt like genuinely cared helping cared money
1,0,great food atmosphere plenty tvs watch games chef patrick fegan partners tk urban tavern scottsdale quarter opened great location pumpkin soup pumpkin oil croutons great start fall season wood fired oven pumping flatbreads sweet potato gnocchi made house roasted corn gorgonzola crema unbelievable impressive selection beer handles delicious cocktails amazing view sunset well cant wait return
1,0,place great love mint chocolate chip yummmy bit size cup 299 always gets loaded love
1,0,place amazing come least month never disappointed food service always great buffalo burger tdf well bruschetta outside seating cute lights great date nights live music inside wonderful touch place great meet friends family date night truly scottsdale must
1,0,read scramble line thought would go brunch loved santa fe eggs benedict amazing staff friendly ambiance incredible would highly recommend place anyone
1,0,love love place currently live chicago next baron japanese markets mitsuwa love place even although large mitsuwa doesnt variety service spot prepared foods deliciousi ended buying nigiri plate unagi dish served rice
1,0,thought sweet tomatoes brand new walked clean everyone friendly attentive staff location class act salad bar topping well maintained fresh especially liked array pasta salads tarragon tuna asian peanut favorites soup lover could spend entire meal alone got second ok third helping spicy sausage pasta beans pizza good hot pasta selection definitely plan coming back againeven though closest sweet tomatoes far best ive valleykudos
1,0,everyone else writing reviews listing hanna wrong address peepsso wanting eat everytime come westgate meet friends one big restaurants thereso came today lunch pretty easy figure order pick bag number corresponds category number menu choose toppingsi got ruben provolone thousand island substituted sauerkraut coleslaw came toasted also ordered house chips homemade potato chips salt pepperso got sandwich surprised small significantly smaller sandwich places normally go ignored size dove wow bread good toasted without dry light meat perfectly cooked chewy like last sandwich ordered another place coleslaw good flavorful juicy without dripping place chips also really good sandwich smaller used wound perfect size good cant wait go back
1,0,boyfriend decided take son gelato yesterday seeing reviews place decided try purchased fantastic deal available went arrived person dealt super personable helpful let us try flavors wanted make sure would get one liked trying african dark chocolate knew id found new love absolutely delicious boyfriend son also huge fans definitely back havent checked place yet definitely fix
1,0,honestly say ive laughed dinner theatre cast witty funny seen two shows always wish invited friends im glad started shows west side discretion youre looking normal conservative show may best choice box interactive thats love
1,0,local boy hawaii made quest find place reminds home living phoenix yrs nowi finally found place subdue craving korean style plate lunch plate lunch term us locals like call plates bbq local eatery normal plate get ono hawaiian bbq bbq hawaiian places every entree comes rice mac salad korean style plate lunches come rice sides like mac salad kimchee cucumber kimchee noodles corn salad seaweed plus choices thas key difference far place found thisi like place compared hawaiian bbq spot serve meat jun sides meat jun thinly sliced marinated beef egg battered pan fried served slightly spicy sauce also korean entree originated hawaii dont really expect find korean restaurantsi recommend people try place
1,0,ever somewhere service made morning chinese couple sat booth next server came food delivered softly asked um say thank language told xie xie though spelling probably smiled bowed said xie xiehis manners approach openness like warm hug could brisk point could said thank could even surly chose take 20 seconds reach total stranger im saying makes cb best place ever sure gave smile start long day grateful ancestral language tusen tak
1,0,past year half ive whiteys service car whenever something wasnt infiniti warrantee im nearly giddy warrantee jps eyes hands precious carwhiteys fit whether calling day two weeks prior isnt lack business actually place nearly always seems super busy genuinely want make customers happyi trust im getting honest opinions thorough work fair price time jp explains work work need performed neardistant future pricing prepared ill spend avoid financeinduced heart could go greater detail various experiences whiteys theres point theyve stellar bottom line theyre awesome ways matter even dont
1,0,mentioned girlfriend never postinos said really well treat wasnt kidding said wine bar wont get crowded late june 109 degree temperature new location central north camelback four us shared bruschetta selection got pick share enjoyed brie apple wfig spread fresh mozzarella tomato basil ricotta dates pistachios warm artichoke spread portions generous bruschetta cut dont struggle anyone knows well knows always slice sandwiches 4easier eat wine glass 11am5pm days weekyay
1,0,love place ive eaten times one thing standard ever sure go dinner go place love
1,0,love thursdays debbie bar keeper
0,1,went thanksgiving brunch lv bistro excited included tasty food fairmonts restaurants experience wont back impression world class resort however service received restaurant would expect applebees dont get wrong property beautiful valets friendly helpful providing us directions lv bistro brunch held hostess friendly quickly found reservation directed table sat waited greeted server drink order waited waited 15 minutes sat woman approached us asked waiting another join party began filling water glass told werent waiting quickly turned disappeared leaving half filled water glass water spilled table behind another minutes later server tray drinks appeared told us would right us dropped drinks greeted table sat minutes passed female server greeted us began taking drink order giving us lay buffet male server returned see needed anything else got drinks found buffet things went somewhat smoother time realized cold 62 degrees arrived doors dinning room wide open buffet outside seated outside got space heaters inside got sweeping breezes would expect type setting would much understanding restaurant busy got noon wasnt fact countless staff members wandered around floor diverting gazes hungry confused stares wanted alert hostess situation asked companions server understanding ridiculous buffet needed greeted get drinks reason wait 25 minutes greeted seriously shocked manager hostess making way past us repeatedly failed notice either expected wonderful experience food good overall experience fell short didnt feel worth 70 price neglected freeze
1,0,great store competetive prices super good selection beer smaller store
1,0,awesome place friendly staff heavenly good pitas fresh ingredients fast service look 10 cards th new customers im taking lunch times week
