class_0,class_1,text
1,0,love marilo understands hair type knows exactly hair keeps record previous visits recommends best hair pleasant work easygoing friendly respectful ive going since 2008 im really picky hair people used go back chicago haircuts stick marilo
0,1,went petco times bit appalled rodents section perfectly honest granted wasnt bad could opinion unacceptablefor one thing six seven rats packed one cage dont quote im 100 sure regardless details way small number rats werent unhealthy didnt look sick definitely didnt look particularly healthy either guinea pigs really shocked though know anything guinea pigs youll know need lot space even one cage size rats cage barely enough room walk much less exercise popcorn guinea pigs often two guinea pigs packed thing way way small one baby guinea pig also didnt look clean cages opinion grungy whole place felt grungy grimy obviously werent cleaning cages everyday would unfair animals anything least small cleaning daythe prices indeed pretty good least better prices petsmart usually go theres one point petco last employees nice cheerful yes politely point guinea pig cage way small healthy happy trying hardest polite although could come across rude one talked immediately turn defensive telling temporary take every night dont believe maybe petco employee correct make face telling theyll tell manager even wont may right like good employee wouldwant customers come back heres good tip dont tell theyre wrong something rudely correct obviously trying rush humor even wrong would recommend shopping dont take good care pets employees rude care animals plainly dont good prices dont make thati apologize made long thank read regardless whether agree
1,0,love coming bar friendly bartenders beautiful view
1,0,sushi amazing made daily store authentic sushi chef rolls beautiful delictable actual sushi restaurants pricing good 12 piece brown rice spicy tuna 799 beats happy hour pricing really fancy rolls typically 810 produce selection broad well including organic sectionthey also match competitor coupons use 30 fresh easy go therethey also good prices wine larger selection wine stores
0,1,ok grand opening hasnt even happened yet place sorry im gonna miss nota group eight us show tonight dinner drinks get seated way hell back guess didnt fit rest crowd two graphic designers three filmmakers photographer friends ok reason point waiter lets us know place isnt classy place like leboca people well less classy guy digging holeso order drinks seem take 10minutes get table mean time looking menu waiter leaves 10min finally shows order tiny little menu girlfriend order tacos chips guacamole everyone else orders something bit similar conversation picking wait food see people coming going thats notice food taking damn long finally eating small plate chips guacamole food arrives probably 45min later heres best partso food shows waiting 45minutes get tiny little tacos look like menu year old thats right three tacos literally two bites everyone eats dinner 5minutes max patheticafter tiny little dinner ask billsthe waiter doesnt think bring bills instead brings one two time guess wants us stick around knows finally two filmmakers get bill pay leave couple friends friend stay friend whos still waiting bill gets notices 15 meal charged 30 credit card complains waiter vanishes 20minutes fix card comes back gives crap fixing giving credit guess much oh 50 cents signed slip remaining three us left crappy placethe place actually look pretty cool bad service sucks food barely appetizer quality best
1,0,love stereo joe bought new radio thinking could install disaster went joe cheaply quickly also nicest guy felt really good supporting small business joe great guy helpful installed radio also fixed broken car clicker extra charge wow felt like genuinely cared helping cared money
1,0,great food atmosphere plenty tvs watch games chef patrick fegan partners tk urban tavern scottsdale quarter opened great location pumpkin soup pumpkin oil croutons great start fall season wood fired oven pumping flatbreads sweet potato gnocchi made house roasted corn gorgonzola crema unbelievable impressive selection beer handles delicious cocktails amazing view sunset well cant wait return
1,0,place amazing come least month never disappointed food service always great buffalo burger tdf well bruschetta outside seating cute lights great date nights live music inside wonderful touch place great meet friends family date night truly scottsdale must
1,0,read scramble line thought would go brunch loved santa fe eggs benedict amazing staff friendly ambiance incredible would highly recommend place anyone
1,0,love love place currently live chicago next baron japanese markets mitsuwa love place even although large mitsuwa doesnt variety service spot prepared foods deliciousi ended buying nigiri plate unagi dish served rice
1,0,everyone else writing reviews listing hanna wrong address peepsso wanting eat everytime come westgate meet friends one big restaurants thereso came today lunch pretty easy figure order pick bag number corresponds category number menu choose toppingsi got ruben provolone thousand island substituted sauerkraut coleslaw came toasted also ordered house chips homemade potato chips salt pepperso got sandwich surprised small significantly smaller sandwich places normally go ignored size dove wow bread good toasted without dry light meat perfectly cooked chewy like last sandwich ordered another place coleslaw good flavorful juicy without dripping place chips also really good sandwich smaller used wound perfect size good cant wait go back
1,0,boyfriend decided take son gelato yesterday seeing reviews place decided try purchased fantastic deal available went arrived person dealt super personable helpful let us try flavors wanted make sure would get one liked trying african dark chocolate knew id found new love absolutely delicious boyfriend son also huge fans definitely back havent checked place yet definitely fix
1,0,honestly say ive laughed dinner theatre cast witty funny seen two shows always wish invited friends im glad started shows west side discretion youre looking normal conservative show may best choice box interactive thats love
1,0,past year half ive whiteys service car whenever something wasnt infiniti warrantee im nearly giddy warrantee jps eyes hands precious carwhiteys fit whether calling day two weeks prior isnt lack business actually place nearly always seems super busy genuinely want make customers happyi trust im getting honest opinions thorough work fair price time jp explains work work need performed neardistant future pricing prepared ill spend avoid financeinduced heart could go greater detail various experiences whiteys theres point theyve stellar bottom line theyre awesome ways matter even dont
1,0,love place ive eaten times one thing standard ever sure go dinner go place love
1,0,love thursdays debbie bar keeper
1,0,great store competetive prices super good selection beer smaller store
1,0,awesome place friendly staff heavenly good pitas fresh ingredients fast service look 10 cards th new customers im taking lunch times week
1,0,one nicest spas ever went first time several years ago remodel way smaller memorable remodel facility amazing beautiful relaxation room lay cuddly blankets read take nap eat yummy snack mixes laid steam room sauna awesome showers showerheads everywhere also little outdoor private area jacuzzi outdoor showersi stone massage hoped would never end walk room give choice around different mixes listen ipod depending mood thought pretty cool staff attentive friendly wish could time use gym looked really nice also would highly recommend spending day spa oh think summer special right show az drivers license get 40 thats pretty great savings considering cheap place get massagemake day wont disappointed
0,1,got food poisoning simple caesar salad worst food poisoning ive ever seen boyfriend called inform manager didnt seem care told us would get back us didnt work mill never back go dont get salad
0,1,first visited place many times past many years used great place dim sum never disappointed like walked today saturday 1224pm wondering customers saturday usually busy day every dim sum places restaurant pretty empty sat order dishes thats problem came dont like treated like moron dishes marked sheet kindly asked manager check long story short turn deny mode finally removed extra marked item never ordered without offering apology sorry mistake happen dont pretend dont know admit portion dishes also shrinking price services find better dim sum place yes really picky food quality service fool enough suggest everyone pay attention bill always count many items ordered many marked bill post pictures well
1,0,experience papago brewery spend time four peaks time mood good beer like arizona peach ale hefeweizen usually order veggie pesto pizza chicken enchiladas know probably thinking thinking enchiladas brewery delicious always take home leftovers good next day husband predictable always orders salmon blt con wish four peaks better happy hour maybe 12 price appetizers would bring often regardless still keep going back
1,0,great selection bakery items sandwiches pasta salads breakfast items everything tasty fresh order cash register station get drinks bring order table ready comfortable casual wifi available breakfast morning table moved several comfortable chairs finish coffee read newspapers left definitely one go places area
1,0,getting hair cut colored mia years cheerful earth person youll ever meet picky comes new color cuts next day seeing always ecstatic awesome hair looks feels trying something new
1,0,mmmmmm mazing fried alligator po boy best service staff friendly great environment love
1,0,favorite buffet arizona really clean bright inside rare buffets favorite things little sushi bar crab legs teppan table ive never bad experience place really nice people work also good group people
1,0,cant believe ratings place rocks different mealsall boss promise affiliation place
0,1,two bad experiences call stupid im trying one last time support local business well see turns check back disasters last visit im going back
1,0,glad stopped last minute check found released call day need pedi bad place right street went 5pm went ultimate spa pedi decided really treat disappointed one bit 4900 got add ons hot scrub hot lotion paraffin wax soak hot stone foot massage results two happy exhilarated feet tech kevin awesome place beautiful quiet liked fact pedi stations back away front felt relaxed soothed thank biagio kevin
1,0,come isnt trip advisor excellent shawarma surprise flan southamerican desert best valleygreat service lovely super fresh made food
1,0,obsessed ambiance great service also great menu freakin rules life beverages always fun delicious something lemon kale good bison burger good salmon good ahi appetizer good although guessing every option would delicious lots stuff dietary weirdos normal boyfriend also loves havent dessert looks divine revisit often
