class_0,class_1,text
0,1,feel dark eye rings getting darker darker mean processing right argh
0,1,wow nice one smoking addicted quit
0,1,sitting next cute little toddlers subway always puts good moodbut miss niece nephews
1,0,solved multitasking battery dilemma iphones putting sim 3g using parallel 3gssyncs via mobilemep
1,0,haha thats funy rt yay feel like experienced second coming jesus
1,0,photo via fuckyeahhappy awwwww oddd
0,1,blender gramercy sad sad day
0,1,school cause im sick rillz cant believe either
0,1,always mess
0,1,happy time tim buckley ft danny thompson bass httpbitly16wa8 dt shed tear showing day
0,1,shit forget restore dorrys food go guilty
0,1,whee uselessly biked back forth voorhout turns dont work 1230 could slept
0,1,never see online friends
0,1,marketable skills
1,0,rt love itleeconti expect massive reduction new born babies named beatrice number years come
0,1,terrible sports weekend vt eagles lose unbelievable
0,1,bebo love giv
0,1,hate sick gay
0,1,allowance damn red mango damn tattoo eat
0,1,dude seriously feel bad sad lady got swine flu shot triggered something fuck whos heard bout
0,1,photo tried tested real sisbro imisss
0,1,hi im lisa cant listen cell cast
0,1,600 missing reported us nbc nightly news via
0,1,seriously wishing wasnt work right want bed smiths strawberries sleep
0,1,depressing watch bank account get smaller never bigger need get job soon
0,1,airport tomorrow morning cant wait get see japanese host student miss
0,1,boyfriend officially banned taking space trips
0,1,usually point im feeling slightly human feel wanna stop shaking
0,1,im cinemar myselfffffff miss
0,1,860 oh god oh god oh god drunk emailed professor friday oh god oh god
0,1,think tummy talking
0,1,gonna busy day faceplants im tired cant go back bed
0,1,cant play ps2 ones ps3 cause got february
0,1,think sleeping disorder
0,1,realized havent ridden motorcycle weeks
0,1,chocolate cheesecake hmmmjust dont let try gargle peanut butterive triedit didnt work
0,1,dis walkin shit gay think found guy whose bike seat got switched mine left note chest hurts
0,1,grandma passed away today rip lorraine humbracht great woman fantastic grandma
0,1,cant really tough cancelled chloe cant bear thought sniffling feeling shitty film
0,1,know watch gonna turn nothin better somethin
0,1,id love budget enough im using money
0,1,cant bought books last night natta bank till start work
1,0,cant help way look lol
0,1,got emotional childrens war exhibit esp sinking city benares ship loss 77 child evacuees heartbreaking
0,1,ughhtummy hurts better note americas wanted tour2morrow cedar point friday
0,1,ive got fantastic headache time sleep thinks night everyone
0,1,sitting indoor soccer facility bums reminded past miss playing
0,1,omg bracelet pink kinda died
0,1,please say hello need make happy today xxxx eu te amo 11
0,1,waiting school bus
0,1,im ignoring said west10 isnt showing proposal assumed werent going anymore
0,1,thats shitty im chubby butt know feeling gotta ignore surraoundings concentrate goal
0,1,thought grammar matter wheneverhowever communicate know many dont use
0,1,cant get bed
0,1,work hard sleep less underpaid lack holidayswe dont social life real homes pusuit phd
0,1,grr dropped phone head
0,1,yea nd simcards sumwhr dnt knw whre tired il gve lata
0,1,rt hate wen yu like sumbody dey dnt like yu baq den months l8r dey see yu want yu yu dnt want dem like wtff
0,1,ahem yes know supports users
0,1,awww im sorry baby
0,1,woke bit ago mouth still sore waiting get call back dentists office
0,1,technology hates third time week gotta take laptop techs
0,1,feel like im chasing tail know feeling
0,1,yup orphan wak fuck found
0,1,hate spam followers much looks like gone rain httpmylocmeolds
0,1,feeling love
0,1,didnt see anything midnight
0,1,tooth better nothing worse
0,1,whats happen blog im helpless
0,1,new look later pfshhh kinakabahan ako
0,1,yuppp
0,1,403 good time crying asleep
0,1,walking home friggin rain wet cold
0,1,soaking wet breath butts little sore
1,0,youll come brazil money win want brazil debbie heres cool ask tom
0,1,around missing baby
0,1,need sunshine
0,1,really wish dc right
0,1,going take shower fix pizza miss baby texttt call need
0,1,realized left coffee car run get break
0,1,unfortunately doesnt might clone sell youd like lost halloween costume toodaniel faraday
0,1,flora im dying
