class_0,class_1,text
0,1,want togo home
0,1,feel dark eye rings getting darker darker mean processing right argh
0,1,wow nice one smoking addicted quit
0,1,sitting next cute little toddlers subway always puts good moodbut miss niece nephews
1,0,solved multitasking battery dilemma iphones putting sim 3g using parallel 3gssyncs via mobilemep
1,0,haha thats funy rt yay feel like experienced second coming jesus
1,0,photo via fuckyeahhappy awwwww oddd
0,1,think scalp sunburned interesting considering havent outside today fucking bull ask meowwwieee
0,1,blender gramercy sad sad day
0,1,school cause im sick rillz cant believe either
0,1,always mess
0,1,happy time tim buckley ft danny thompson bass httpbitly16wa8 dt shed tear showing day
0,1,shit forget restore dorrys food go guilty
0,1,dropped alicia airport sunday oh ya homework
0,1,pigments good dont occ stuff yet
0,1,whee uselessly biked back forth voorhout turns dont work 1230 could slept
0,1,never see online friends
0,1,marketable skills
0,1,terrible sports weekend vt eagles lose unbelievable
0,1,bebo love giv
0,1,hate sick gay
0,1,youre right maybe perfect costume closet wanted wig though
0,1,allowance damn red mango damn tattoo eat
0,1,dude seriously feel bad sad lady got swine flu shot triggered something fuck whos heard bout
0,1,photo tried tested real sisbro imisss
0,1,hi im lisa cant listen cell cast
0,1,600 missing reported us nbc nightly news via
0,1,seriously wishing wasnt work right want bed smiths strawberries sleep
0,1,depressing watch bank account get smaller never bigger need get job soon
0,1,dont cry honey miss
0,1,airport tomorrow morning cant wait get see japanese host student miss
0,1,boyfriend officially banned taking space trips
0,1,usually point im feeling slightly human feel wanna stop shaking
0,1,im cinemar myselfffffff miss
0,1,wow got transferred specialist found got wisdom tooth wtf fml
0,1,think tummy talking
0,1,gonna busy day faceplants im tired cant go back bed
0,1,cant play ps2 ones ps3 cause got february
0,1,think sleeping disorder
0,1,realized havent ridden motorcycle weeks
0,1,chocolate cheesecake hmmmjust dont let try gargle peanut butterive triedit didnt work
0,1,dis walkin shit gay think found guy whose bike seat got switched mine left note chest hurts
0,1,says happy friday want drown motorcycle problems yarn however spent much parts
0,1,didnt
0,1,cant really tough cancelled chloe cant bear thought sniffling feeling shitty film
0,1,know watch gonna turn nothin better somethin
0,1,yeah think miss makes sad fast hes growing
0,1,cant bought books last night natta bank till start work
1,0,cant help way look lol
0,1,ughhtummy hurts better note americas wanted tour2morrow cedar point friday
0,1,sitting indoor soccer facility bums reminded past miss playing
0,1,omg bracelet pink kinda died
0,1,street signs look like theyre going get ripped thats strong wind
0,1,waiting school bus
0,1,leg hurts need new chair sit rock band
0,1,cant get bed
0,1,grr dropped phone head
0,1,hey fuck isaiah right shouldnt get invite doesnt pshhh think friends
0,1,rt hate wen yu like sumbody dey dnt like yu baq den months l8r dey see yu want yu yu dnt want dem like wtff
0,1,ahem yes know supports users
0,1,awww im sorry baby
0,1,woke bit ago mouth still sore waiting get call back dentists office
0,1,also headache also sick work
0,1,technology hates third time week gotta take laptop techs
0,1,feel like im chasing tail know feeling
