class_0,class_1,text
0,1,suicide pilots bin laden wahhabist philosophy inspires people almost terrorists middle east right coalition troops middle east right time started thinking entire area rather specific countries whole place riddled nutcases little time prodding might eventually arrived conclusion
0,1,smoker mainland britain consists englandscotland wales possiblewhy didnt bush blair sort achieve democracy invading iraqit could saved 650000 lives
0,1,hmmmthe guy took government number one terrorist everyone take question government hands american terror list anyone shakes hands rumsfeld middle east becomes terrorist years latergtgtgtgt saying theyre regular muslims
0,1,hes religious fanatic worse average cretin
0,1,cheddi grounds israel give jewish status make arabs happy think jews said want live saudi arabia want change stauts muslim state become democratic one jews living part world naighbor wants something using violence try get change national identity keep enemy happy either enemy willing accept reality using diplomacy want use violence use violence back crush dont say give going give identity happy arabs give terror accept option avalible states based exactly 1949 ceacefire borders use terror dont get states dont get israel agree give status jewish state organistion like un country us included make israel change stauts never going anything arab fantasy
0,1,think one radioactive martian rocks might strike garden frolic poochies would terrible loss world earth would poochies made establish care passing bertie
0,1,seen tv results latest drone missile strike tribesmen included stretcher cases taken hospital interesting look footwear stretchers combat boots
0,1,arafat launched intifada youngster streets brainwashed launched arafat possible many palestinians get share peace security therefore decided protest without permission arafat
0,1,im surprised found things better spain uk go david know zidane faced enormous shameful levels bigotry france
0,1,nazis didnt even want jews workforce war wanted jews dead quite frankly doubt youve ever south comments show lot ignorance region white person brutally murders person race state south prosecuted usually sentenced death usually means number blacks opposed whites sentenced death even crimes whenever shortcomingof us ever pointed appeasers defenders always try justify idiotic reference conditions kazakhstan outer mongolia moral compass course kazahkstan etc claim paradises tolerance human rights case fact pupil felt ask permission sit certain tree country appalling enough one wonders similar incidents go unreported one remembers wounded black female soldier openly wondered combat story soemhow less interesting white jessica lynch also legitimate ask symbols hung tree would equally dismissed prank
0,1,sarah bush cos oil nothing new ego thinks like mum teh choosen one russia china never go war iran russia opposite us want play dominate role china well oldfashioned need oil pay
0,1,previous week funny time mods bother close threads begin counter thread islamic terrorevidenced fact could still post dont worry mods going bother retrieve alberts spam point made
0,1,poem clearly similar sentiments held jingly say tens thousands dead palestinians wouldnt bad thingblockquote classquotefirst blockquote blockquote div amp twisted boy wish board un modderated
1,0,democracy dictatorships different reasons
0,1,excuse murder women children chemical weapons dont forget iraq started war invading kuwait taking people hostage use human shields
0,1,like muslims get accused moral torpor failing state bleeding obvious well would nice obvious stated nice identification sense victimhood though right presume sympathy concern victims rape sexual assault well im going say require qualification cultures might hold different view temper horror understanding
0,1,wendy one condones terrorist acts aropund world flimsiest excuses fault america perhaps could explain us terrorist acxts india become newest united states without telling anyone terrorists acted within boundaries
0,1,united states germany played host mohammed atta fact us enrolled military college thompson harpercollins 2004 many colleagues britain allowed haroon rashid aswat travel undeterred even discovered exchanged phone calls mohammed sidique khan prior 77 moving onto south africa aforementioned countries also experience aerial attacks allowing terrorists free movement
0,1,true especially vicious person oh yes ignorant fool
0,1,ignoring president argentina crazy religious nutcase argentina unlike iran ally us tony sometimes wonder youre fruitcakes short libdem party conference
1,0,thought wouldnt starwars sequels prequels lol instead starwars starbucks oh wait thats already done
0,1,oh well thats best way get troops saved neck close children blow course could make children suicide bombers like israel sort kill two birds stone could still blame americans yep im convinced islam religion peace long peace anybody dont like
0,1,shouldnt scream blue murder see jackaes like bush spew invectives us shining light freedom across globe falls way short ideals shouldnt people speak obviously wont
0,1,irony whilst west looks impose democracy east bringing draconian measues social systems pushing legislation considered draconian vehemently opposed human rights freedom speech groups somebody obviously seems come conclusion one system social administration acceptable east west arent yet surely land people right decide laws wish govern land let muslims lands follow shariah law let america follow democracy constant force others want behave antiislamists please jump say muslims impose west response getting ridiculous
0,1,hey thought side sunni supereamists ones also want wipe shia face earth come popping defending mad leader iran hope lead innocent people destruction
0,1,long cigar man clinton get slot mrannon intention stepping
0,1,dont mental stamina play game five days alcohol tolerance sit watch long whilst drinking continuously
0,1,report released yet wonder know need attack yet
0,1,hitler claim loathed though served needs vatican accept plenty christians joined hitler crusade forget jewish collaborators fripono really havnt got clue azania hitler loathed christian church tolerated long clergy toed national socialist party line clergy courageous bonhoeffer criticised nazism persecuted great many executed
0,1,interesting expat vote probably turn one around berlusconi refugees possibly id got quick could sheer embarrassment sort couldnt care less sort chaos old country goes pulled ladder
1,0,give time
0,1,brown recluse europe nasty little spider sure worse poison eat away flesh plain killing poison widow outright cause death flesh eating property recluse ugg
0,1,paternalism venezuelans cute little beach combing coffee drinking mango eating people cannot make decisions like launching coup without serious leadership us absolutely proof us involved poorly organized coup chavez spouts distract world fact slowly tearing every vestige democracy oil rich nation
0,1,dont think got point grant japanese people still alive remember nuclear bomb dropped actually worried us iran japanese still resent probably justifiably actions us end second world war im sure widespread worry us militarily moment obvious reasons worries north korea certai extent russia id interested hear got idea worried us
0,1,yep whole world going pan
0,1,story illustrates futility paying ransomes kidnappings encourages listen talibans response previous deal
0,1,fair enough think bbc wanted actual debate real facts stuff thats ok idea make vicious racial religious hatred lets go ill start could one scholars arabic culture board explain rest us old arab proverb woman duty boy pleasure melon ecstasy means based something koran
0,1,answer allowed happen come allies call vocal havent seen bliar tv talking torture going uder watch havent heard cretin rail either deafening silence shows duplicity allies
0,1,would usual subjects name calling
0,1,sunnis shias cant even live peace one nation iraq
0,1,see single poor lawyer nation 296 million people effectively discredit entire legal system even say judge jury case reacted statement
0,1,think agree israel supporters problem facts seen mbs rejecting terroism upset think ever comes however find rather ironic person would called terrorist judafacist mouth piece last week today use thier propaganda
0,1,jointauthors recent paper criticised israel couldnt find publisher usa paper use british publisher big donator belfer chair one professors chairs american jew ran exxon whatever phoned insist publicity uni position used promotion paper
0,1,really odd im sure hesheit slipped back said pakistan know part scandanavia
0,1,true believers contract intimate friendship besides fail corrupt wish may cause perish hatred hath already appeared mouths breasts conceal yet inveterate already shown signs ill towards ye understand family imran verse 118 look around whichever muslim country contact west doomed wish muslims perishits ovbiousthe signs shown signs still shown
0,1,blaming death dinosaurs next mean dinosaurs dead cheney probably shot
0,1,fifties installed puppet shah help stormin normans senior cia sis inspired communist infiltrators financed britain usa used excuse depose democratic govt mossadeq time come west resort similar tactics would succeed today israel used west deliver hammer blow irans nuclear plans sfc many questionsbird flu well
1,0,true guess would remove right choose made choice didnt like andy
1,0,mind cos fancied
0,1,yes baffles suppose something personal usa castro seems bit petty
0,1,well sitting comfortable middle class existence surbiton criticizing slow extinction actually competitor human beings narrow view ecosystem health sign healthy plant life utilitarian batttle survival
