class_0,class_1,text
0,1,iranian general says israels iron dome cant deal missiles keep talking like may end finding
1,0,davlar 11th main rivals team poland hopefully make successful end tough week training tomorrow
0,1,talking acts sats deciding want go college applying colleges everything college stresses
0,1,may superbowl dallas dallas aint winning superbowl quarterback owner
1,0,one ticket left game tomorrow dont miss rematch nfc championship game ny giants hit
1,0,never start working dreams goals never comesif means anything act
1,0,good morning thursday life fragile guaranteed tomorrow give everything youve got tim cook jobs
1,0,mcfly come back argentina time want come mar del plata
0,1,teachers call givng us candywasnt even good stuff might go walmart cvs tomorrow
0,1,homegrown talent missing signing day throughout day wednesday video scoreboard httpbitlyztnrg0
1,0,taylor swift coming ed sheeran june 29th perf news ive heard night
1,0,great noel gallagher hit stage st paul plenty room 4th row center plenty room pretty fired
1,0,november 16 ready head movies breaking dawn part
1,0,amazing concert tonight jim white tcu jazz ensemblefaculty jazz combo dont miss tomorrow night
1,0,kickoff weekend service evs get bus trip boys girls club friday 36 hope see
0,1,desperation day february 13th well known day mens life
0,1,paperchasinal damn next saturday tho niggas trynna get shit
1,0,hi elif greetings usa midwest school going happy turkish republic day cant wait nov yes
1,0,hoping look fit tomorrow jeremy kyle show
1,0,grammys concert pays moving tribute whitney houston whitney houston given final sendoff grammys thursday halle
1,0,drew peterson check movie photos watch sun 76c httpbitlyqzkok1
1,0,pumped open season tomorrow night georgetown womens preview httpbitlyqxekv7 mens preview httpbitlyqxemfi
1,0,saeed bep ricky martin kt tunstall great songs get sunday hate rain
1,0,omg ricky martin may gay one fine ass gay man
0,1,noel gallagher musicians fucking idiots yeah brian may hes idiot idiot happens professor
1,0,michael jackson shes life live wembley july 16 love
1,0,im bathroom bumping niggas paris crunk ass hell like 1st time hearing song never get old lol
1,0,4th album grammy awards 10 amas 13 bmi awards reigning entertainer year acm
1,0,midnight east coast means birthday happy 20th birthday nick 333
0,1,apple ceo apologizes errorridden new map app apple ceo tim cook apologized friday companys errorridden new mobile map
1,0,12th anniversary celebration still time make 6620 king dr
1,0,love skipped every category ntas besides soaps couldnt give half fuck everything else went air tomorrow
1,0,mom texted reminding grammys birthdays tomorrow could ever forget
0,1,esperance without star player youssef msakni first leg champions league final al ahly saturday
0,1,sun paolo di canio says beating aston villa tonight would like sex madonna
0,1,obviously fan dream high havent even watched well watched 1st epthats heard song
1,0,watching david letterman audience playing like still 2nd brilliant thing ive seen tonight
1,0,grey yellow gold wedding puzzle first piece unique twotone dress
1,0,guys marijuana law colorado oregon washington pass tuesday
1,0,breezin best pop instrumental performance 19th grammy awards
0,1,upset alert acc mens soccer maryland 42 wake forest late 2ndand man earlier red card
0,1,really bored host super sunday nothing talk rave man utd
1,0,mizzou commemorates win kentucky tshirt really dr saturday yahoo sports
1,0,watched campaign ferrell zack galafianakis good fun wednesday
0,1,introduction literature wrote woman black something particulalry want read may cry
1,0,participating google hangout tomorrow im super excited check
0,1,glass may rising getting warmer lago del desierto argentina
1,0,fabio capello ive seen days assure russia capable getting good result vs portugal tomorrow
0,1,parker leonard steal okcs thunder ninety minutes tipoff thursday night att center oklahoma ci httpbitlyry8xdi
0,1,may girl face earth doesnt find channing tatum attractive
0,1,stacie hit said packages might tomorrow thats case im going rave san fran
0,1,give mins candy dancer deja vu im nutting 4th pump bad lol
1,0,chick class said flacco best qb league chick talkin football cant wait class tomorrow lol
1,0,july 20 sam gagner httpbitlylcw6gl nice least another year
1,0,think might go see flight tomorrow denzel washington
0,1,honesty often best policy fabio capello russia coach hoping ronaldos injury serious couldnt play tomorrow
0,1,austin rivers 1st game people sucking rookie chill
1,0,woman black legendary ghost thriller touring dubai abu dhabi november december
