class_0,class_1,text
1,0,rt bigger betterif know mean
1,0,listening new age station
1,0,didnt mean knee high ment lengt goes knees cute love
1,0,wana see vid kyan
0,1,mom went love ray reality show id bee pissed
1,0,welcome twitter xx
1,0,oh yeah however id still like midst though know
1,0,need nice teadrinking pic club membership page anyone got one theyd happy use httpbitlyb1pwlh
1,0,twitpic lol love home depot love working wmy hands building things dad construction
0,1,enough make sick eh theres nothing sacred anymore
1,0,hacienda level 80 time get epic gear oh maybe sleep would good
0,1,iran unity gods grace punch arrogance west 22nd bahman feb 11 way leave stunned
1,0,wtf come noone likes metal hardcore like mates max fully metal sucks love metalll
0,1,dont say nword
0,1,city watchdog chaos chief executive hector sants resigns months general election
1,0,rt god big news day today popular demand ah goddess season released 2disc sets may jul sep
1,0,sold would love crazyass big sis could say cannot believe broke minimally battered toe
1,0,yes hope release feature next month
0,1,need money need new car jesussomebody please buy old car ddd
0,1,ny wif heavy hitter crew shout looking real gay cameralol
1,0,rt flipin love follow win free flip camera rt please
0,1,well damn renee still aint playin neither jack
0,1,oh geez id lot songs way
0,1,hahahah worded weird im reading candle burning room
0,1,insurance hospitals wonder connection hospital system overload format httpbitlyd9qic5
0,1,chilling textin much infoforeal know los ward yung squad bitch
0,1,busy schedule might leave lot room today scorpio
1,0,photo via omgomgomgomg may 19th
0,1,heres new ideahow get spoon read ass
1,0,rt want via
0,1,andy rambling cc morning shutup get man
0,1,lol forgot car completely left home without
0,1,yet minority despite election law changed skew things aouns favor remain minority
1,0,newest member
1,0,hey adam jpizzle1122 microwave dude utube seems good live stream mw2 maybe ask help
1,0,little caesars large cheese pepperoni limit 210 399
0,1,oh goodness im emo
0,1,wait wait waitim confusedare
1,0,rt new posted free bottle chocolates
0,1,emm lip starting hurt
0,1,finally work gonna go home try sleep whatever go job hate miss work
0,1,travel rocky start thanks wayward wallet made flight horridly tense
1,0,rt 50 awesome twitter tips become pro httpowly14ljw via
1,0,thinking wanna make cake party house lol
1,0,check middle london cool
1,0,follow please great would make day btw wanna shampoo hair lmao
1,0,hi nice see back
1,0,rt new york
1,0,coffin already reshaped going
1,0,went hot power yoga loved much better bikram power good hot good sweat good whats love
0,1,lol well considered posting something normal since normal
0,1,cant feel feet cant good
0,1,hes ranting years rt finally blogged business conducted people users httpbitly9dt24j
1,0,rt happy birthday carole king b1942 carmen miranda 1909
0,1,spend next couple hours life working man
0,1,rt threw self floor screamed bro would gettin fat check done dat
1,0,well deserved seems emblematic new bbc confidence unashamedly produce docs pitched advanced level
0,1,yea thats im supposed use wanna attribute results mouthwash without chewing gum help
0,1,dare darklordwaffle pimp hoe work corner pimp slaps
1,0,learning water heaters ah joys home ownership still single
1,0,cans full fat coke im bouncing round place
1,0,im super duper excitied right cuz im gonna watch harry potter
1,0,hey going see dundrum friday talking ur mammy teacher today schol im going youx
1,0,rt lift eyes whose throne heaven ps 1231 love maker heaven earth
1,0,succeed age going solo great article everyone read wsj
1,0,disneyworld commercial hes saints qb sooo cute
1,0,devote prayer watchful thankful good verse great way start day fun day pc
0,1,back walk doggies got caught hail storm hailstones really sting theyre lashing face
1,0,better understand lol rt im going back school free week automotive course
0,1,come conclusions theres bitches dnt like bt follow wtf gotta say
1,0,rt wants laugh httpbitlyabmomr
0,1,clothes smell like weed vomit chicken didnt smoke vomit unfortunately didnt eat chicken nice
0,1,took hours rummaging receipt drawer learn id lost receipt isnt better way httpowly14xm2
0,1,conferences never made wish child ever drinking said cons
1,0,favorited youtube video zooey deschanel weeds
0,1,ugh much gogo juice get bad stomach ache
1,0,guayadeque nice music player ubuntu geek music player aims intuitive easy use fast eve httpbitly9nli0v
0,1,headed human resources class know michael hates toby much
1,0,bab girls club funny ass shyt cant wait til reuion shw
0,1,moms retard reading texts thinking recent tweet inapproprate
0,1,rt retirement dont run money run time httpowly15rgi
0,1,missed wkcan tell wht happened
0,1,yep sumtimes beatings spankings ultimately lead child rebelliousnot tho momz hitz effective lol
0,1,shows im callin early nite early already gettin sleepy
1,0,beer today either enjoying 2008 odonata grenache
1,0,free star bucks gift card
1,0,guess whats driving way house
1,0,got one song finish send
0,1,rt sorry ive quiet tweetside im really right addictive
0,1,watched 10 minutes house payne cause didnt want get look remote
1,0,hey thats good news name film
1,0,thanks ken rt fred interview james cameron emperor everything httpisgd83otb
1,0,rt entered competition win samsung laptop enter follow rt httpbitlyb4i200
1,0,rt cool photo spread interview wanted magazine photos httpbitlyd5yfxh interview httpbitlybhafui
0,1,rt cant lick stick must tell introduce best friend
0,1,pssshh yal bugging never shovel snow day life lol
