class_0,class_1,text
1,0,oh based god new nike mags light fuck
1,0,hope everyone great day today hot atlanta posting new microsoft job opportunities later today
1,0,im old school nintendo mario lover lol rt wow old school games hard
0,1,eurgh epic fail tweet front spelling mistakes aaand words missing must try harder
0,1,last place want right feel like shit theatre class
1,0,miami florida palm trees love
0,1,cant ii eat anythingg really isnt eat tea xx
1,0,happy birthdayur libra scorpio personalityi love itcaddykim
0,1,please stop calling barbie looking like ken scooby doo make sure shave mustache bitch
1,0,im going sleep good tonight nighttttttlt3
0,1,well colorado sure friendly never witnessed blatant flipping semi
0,1,thing tomorrow might coding design day done shouting morons microsoft first thing
1,0,hilton hcr great place cant figure would bad time
1,0,went fishin todaywell sorta mostly watched cousin aunt bro papa lol fun though
0,1,bothered brekky cold back hurts
0,1,60 please dont rock collar spike hair best look
0,1,whelp continue rant nintendo sucks told us 3ds systems going big box retailers indies
0,1,ughh idea anymore need ideas
0,1,pretty stupid
0,1,theres guy whos 25 bus adidas bag covered menchies become acceptable
0,1,feeling lower low never keep relationship past months
1,0,month strong ciggs
1,0,love photolt3 http
1,0,new cross walk blinkers nike talk entertaining
0,1,missing gucci boys get back cyprus
0,1,apllo 18 sucks
0,1,apple miss samsung sales injunction wont share new devices http
0,1,dis crazy sittin dis hotel tryin gt hilton hotel
1,0,hooray burn
1,0,brag anything friend cody amazing brought cotton candy cos feeling lt3
0,1,tell fox news newt gingrichs obamanazi comparison goes far even network http pls rt
1,0,damn shower good
1,0,best valentines day todate ended time bed
1,0,ok really starting dig whole video thing right tools makes difference sony vegasnuff said
1,0,thanks rbc rbc heritage hilton head fully sponsored 2016
1,0,thanks providing information get nintendo 3ds ambassador program free games
1,0,girls grab ur ladies head tonight gucci month
0,1,kill
1,0,saw audi r8 day made
1,0,matter life takes find smile
0,1,awkward moment youre making potatoes forget water overflows dad doesnt come home ur screwed
1,0,wow nike air mag shoes something serious
1,0,everyone desvers second chance everyone makes mistakes
0,1,saw someone running nike shox gym ampeople still run
1,0,thank adidas
1,0,jaminn car
0,1,waiting people 2pay wtheir stupid food stamps comon people want bottle vodka let go first
1,0,burnt marshmellows hawaiian chips yes
1,0,inkrediblek brownies ice cream yuummy tha fuk
0,1,caught almost every single red light way home pissed lol
0,1,hate samsung galaxy fone ny heart
1,0,lol roommate made help radio commercial came pretty good
0,1,oy tommm fucked bike
0,1,know feel incompetent utterly useless yeah
1,0,friends great
0,1,idk want call bad decision mike lol
0,1,bangs look dumb tho
0,1,im definitely gonna relying microsoft word spelling anymore hell unidentical bloody word o0
1,0,cant wait see rt big air saw weekend great
0,1,mad keep losin connection
1,0,love jack murray
0,1,remembering dislike using microsoft project
1,0,perfect perfect eachother
1,0,cd coming along hopefully within month
1,0,hes amazinng dancing singing hes part hes really good looking cont http
1,0,come usa lets finish
