class_0,class_1,text
1,0,oh based god new nike mags light fuck
1,0,post wedding shower
1,0,im old school nintendo mario lover lol rt wow old school games hard
1,0,spotlite amazing
0,1,rick ross trash wasnt nigga wouldnt even existthat goes waka gucci
0,1,last place want right feel like shit theatre class
1,0,miami florida palm trees love
0,1,cant ii eat anythingg really isnt eat tea xx
1,0,happy birthdayur libra scorpio personalityi love itcaddykim
0,1,please stop calling barbie looking like ken scooby doo make sure shave mustache bitch
1,0,im going sleep good tonight nighttttttlt3
0,1,well colorado sure friendly never witnessed blatant flipping semi
0,1,thing tomorrow might coding design day done shouting morons microsoft first thing
1,0,hilton hcr great place cant figure would bad time
1,0,went fishin todaywell sorta mostly watched cousin aunt bro papa lol fun though
0,1,bothered brekky cold back hurts
0,1,60 please dont rock collar spike hair best look
0,1,ughh idea anymore need ideas
0,1,theres guy whos 25 bus adidas bag covered menchies become acceptable
0,1,ever laying eyes ol
0,1,feeling lower low never keep relationship past months
1,0,love photolt3 http
1,0,new cross walk blinkers nike talk entertaining
1,0,happy new sony handycam
1,0,watching sister sister use love show
0,1,apllo 18 sucks
0,1,apple miss samsung sales injunction wont share new devices http
1,0,hooray burn
1,0,brag anything friend cody amazing brought cotton candy cos feeling lt3
1,0,damn shower good
1,0,best valentines day todate ended time bed
1,0,ok really starting dig whole video thing right tools makes difference sony vegasnuff said
1,0,microsoft crew office team 10 like hollywood set
1,0,great day working womens nike team amazing athletes states
1,0,thanks rbc rbc heritage hilton head fully sponsored 2016
1,0,girls grab ur ladies head tonight gucci month
0,1,hell paris hilton arrested offering something useful instead http
0,1,mynichols ding dang hot church ugh
0,1,kill
1,0,saw audi r8 day made
1,0,matter life takes find smile
0,1,awkward moment youre making potatoes forget water overflows dad doesnt come home ur screwed
1,0,im onsomniactic spelling baha cant sleep busy working project girls cannot wait go street hunting
1,0,wow nike air mag shoes something serious
1,0,everyone desvers second chance everyone makes mistakes
0,1,saw someone running nike shox gym ampeople still run
1,0,woohoo booked tickets harry potter friday cant wait excited ha
0,1,waiting people 2pay wtheir stupid food stamps comon people want bottle vodka let go first
1,0,got dkny jeans nike shoes low low
1,0,missed news well bm stockist excited us queenslanders http
1,0,inkrediblek brownies ice cream yuummy tha fuk
0,1,caught almost every single red light way home pissed lol
0,1,hate samsung galaxy fone ny heart
1,0,lol roommate made help radio commercial came pretty good
0,1,oy tommm fucked bike
0,1,know feel incompetent utterly useless yeah
1,0,friends great
0,1,bangs look dumb tho
0,1,im definitely gonna relying microsoft word spelling anymore hell unidentical bloody word o0
1,0,well hello
1,0,love jack murray
0,1,swear hate time month inconvenient
0,1,remembering dislike using microsoft project
1,0,perfect perfect eachother
1,0,cd coming along hopefully within month
1,0,come usa lets finish
0,1,im snatching bitches leisure gucci guccilouis louisfendi fendipradaa basic bitches wear shit dont even bother
0,1,idc close think im going trust fa shit
1,0,great christmas eve day shopping find day vintage bing crosby christmas lp enjoying merry christmas
1,0,happy new year everyone xoxo
0,1,havent thought miss cus timeline ugh fml
1,0,well deserved beer waiting mates finish work intense microsoft bizspark session martin place
1,0,wonder dont go get job make bucks dont give fuk feel great bith feel great
1,0,like listen gucci mane sing along full
1,0,scratch thatthe best partabout driving vwbug watching 40yr old men punch drive
0,1,lady next train snoring like
1,0,imma rockin gud life
0,1,bankers stole money im gon steal sony currys say people attempting justify sound logic
0,1,ikr rt compare damn android phone freaking audi rolex watch man fucking android phone
0,1,optimism running low days
0,1,remember used love himgaveuponhim
0,1,catwomanbytchz mii auntee told mii skin color khakilt rt shut khaki ass hell nawl cant borrow adidas jacket
1,0,cant wait hear sony exclusive version saints row im guessing line big ass chains 3d
1,0,dinner vino wonderful frands
1,0,perfect day
1,0,want take control beats hot ass fuk
0,1,cant ever say whats mind
0,1,sometimes easier shoot head
1,0,love red touchpad iphone
0,1,microsoft word froze halfway done last labim pissed
1,0,happy birthday hope amazing
0,1,guy downtown tryna sale tht fake gucci purse
0,1,demon stalking still dont know exactly willfrowns
1,0,match thumbs guys making day gunners life
0,1,hate guys flash shti dont care good gucci belt want fxcking award fake anyways
0,1,legit got flu sleeping damn heater 3rd time year im dying used get sick year
0,1,swear theres never food house
1,0,like rt nike adds larry bernandez hairitage tshirt collection http
1,0,creating workshop citation styles anyone else get excited researching
1,0,want squeeze till die cuz thats real love rt fucking love youmy teeth gritting right
0,1,shouldnt know moms member mile high club
0,1,despise microsoft right many words wanna say
1,0,yay summer ball tonight
1,0,almost done album
0,1,taking another shot mobileme pain get things sync imac ipad 2005 appt showing current dont know
1,0,come woot
0,1,dammit hate hate fcking whale want change profile photo dear twitter
0,1,wow toronto starts letting corporations buy rights name everything except city hall city fucked
1,0,damn cant wait see fav movie jiti still know lines till day lol
0,1,gucci gucci louis louis fendi fendi prada basic bitches wear shit dont even bother
1,0,marylands jerseys hella nasty nike gt armour
1,0,sunday favorite day week
0,1,paparazzie princess paris hilton story dull paris
1,0,football shirts dope want happy games
1,0,feel like million bucks literally feel 20 years younger learn 60 seconds http
0,1,happens let woman book flight guess wont watching tonights game
0,1,screw xbox live microsoft really knows rub people wrong way week frie http
1,0,appreciate spongebob much im older
1,0,bought nintendo wii get game tonight family fun
0,1,lasr week vacation im sick suxx
0,1,ab contour beltto make lazy people lazier
0,1,got ninja turtles moths
1,0,great news partners even greater customers get check microsoft purchase qualified products
1,0,omg got invitation mail wedding
1,0,first tweet new windows phone sweet samsung focus
1,0,whats best psvita ngp nintendo 3ds think psvita seems realy good grafiks seems awsome
0,1,hate typing paper hate hate hate hate
1,0,wow gotta love waking july sunshine
1,0,meeting lasted 15 min best meeting everrr
1,0,glad dont need injections im
1,0,rt aint thankz know luv crazy ass like fat kid luvs cake lol rt awww thxz jazz
1,0,av found ooooooothank god
0,1,urgh cant find nike chips morning
1,0,anyone else super excited nintendo 3ds price drop august know gonna 16900
1,0,brand new audi r8 gt looks awesome dang cant wait drive haha wish
1,0,last two evenings competition young operas singers theatre opera ballet amazing
1,0,love state
1,0,bought samsung galaxy pro
1,0,would like express love song magic man heart
1,0,everyone give big welcome new intern natalie pike graduated purdue ba mass http
1,0,etsykids team design challengethank thank http
0,1,everything bout fake eye lashes hair nails gucci purse lie yea lie say im busy im bad guy
0,1,think lost braincells watching paris hilton new bff
1,0,love catching friends hearing happy im happy
1,0,today good day
0,1,aggravated night guess ill work
1,0,checking upcoming nike line campaign pretty awesome fave kicks http
0,1,wasnt fucking checking like nike sign
1,0,jetsuite saved day las vegas last evening
1,0,ezurbanvibe nike tracksuit scarf got christmas flex atm ltlt love boy lt3 xxxx
0,1,hate math homework gtlt
0,1,chris brown didnt follow fml thats joke im heart broken im bed depressed
0,1,standin line sneakers middle night lame could gucci prada maddens foams
0,1,arrrghhh im tired
0,1,wth nauseous urgh wish could take nap
1,0,dude love bing commercial chromeo
1,0,sleep smile face
0,1,santa caught humpn one raindeers oo damn lmao nasty horny asx
1,0,watched glee thought best episode since sexy
0,1,damnit missed 1111 times row
0,1,nando ass aint gone shit leaving class
1,0,looks like night spidey awesome bass player gonna brainstorm ideas busted music video oh yeah
1,0,lmfao kia soul commercial
1,0,gonna go home shower read chapters book talk baby
0,1,dont get butt hurt give attitude sheesh
0,1,bout locked keys car todayi devastated
0,1,omg im embarrassed
1,0,giving big thumbs movie steve wsandra bullock funny stuff great jabs news medialol
1,0,hot dog ball park better steak ritz humphrey bogart
1,0,pierreopperman neverever stop persuing goals dreams success materializes least expectedhave brilliant week
1,0,like olot lt3 http
1,0,got adidas pantssss yeyeeee
0,1,im beyond exhausted
1,0,toothache died samsung instinct s30 ebay cant wait get
1,0,baked chicken salad cups awesomeness yum http
0,1,havent heard havent heard shit yall niggaz stick gucci waka boys
0,1,maybe torture fight kill dogs ill named athlete year get multimillion dollar nike contract
0,1,perez hilton disgusting hypocrite 15 minutes
1,0,thesis completetime celebrate like microsoft teaches us
0,1,carolyn fell bike even worse ripped jeggings
0,1,wishing bought seedless watermelon
1,0,im loving iphone even today apple wrong moment
0,1,wow samsung vibrant 4g fuck mobile samsung wonder removed ffc havent put froyo bastards
1,0,today eventful day first pizza hut starbucks http http
1,0,joey barton signed qprpeople love hate love hopefully get see games season
1,0,today proudly celebrate 10 yrs achievements 10th anniv marilyn hilton ms achievement center ucla
0,1,dora explorers voice extremely nasally
0,1,feel fading
0,1,hankito paris hilton thinking shes house dj blame 11111 im starting feel sick stomach true
0,1,fed let
1,0,im still using microsoft money 2004 manage personal finances great program cash flow chart favorite tool
1,0,enjoyin much needed day
0,1,abyone want free 5mp camera unfort samsung omnia attached worst phoneever
1,0,neva really listened gucci mane musiches actually great rapper
0,1,awww wish boxing day sales samsung
0,1,listening gucci waka makes wanna commit serious criminal acts
1,0,loving nike heels killah
1,0,early morning watch guys play adidas invite good luck guyscant wait see compete
0,1,mad nothing
0,1,happened bing writing notify bing cashback program discontinued last day purchases 7302010 huh
0,1,ok gunna delete tweet week ass nigga
1,0,looking forward e3 nintendo conference gonna great http
1,0,dc fabb event fabulous dirty martini others http
1,0,dads wedding today hilton house hotel cant wait lt3
1,0,silent library make laugh feel smart
