class_0,class_1,text
1,0,post wedding shower
1,0,hope everyone great day today hot atlanta posting new microsoft job opportunities later today
0,1,eurgh epic fail tweet front spelling mistakes aaand words missing must try harder
1,0,spotlite amazing
0,1,rick ross trash wasnt nigga wouldnt even existthat goes waka gucci
0,1,cant ii eat anythingg really isnt eat tea xx
1,0,happy birthdayur libra scorpio personalityi love itcaddykim
0,1,please stop calling barbie looking like ken scooby doo make sure shave mustache bitch
1,0,im going sleep good tonight nighttttttlt3
0,1,well colorado sure friendly never witnessed blatant flipping semi
1,0,hilton hcr great place cant figure would bad time
1,0,went fishin todaywell sorta mostly watched cousin aunt bro papa lol fun though
0,1,bothered brekky cold back hurts
0,1,60 please dont rock collar spike hair best look
0,1,whelp continue rant nintendo sucks told us 3ds systems going big box retailers indies
0,1,pretty stupid
0,1,theres guy whos 25 bus adidas bag covered menchies become acceptable
0,1,ever laying eyes ol
0,1,feeling lower low never keep relationship past months
1,0,month strong ciggs
1,0,love photolt3 http
1,0,happy new sony handycam
1,0,watching sister sister use love show
0,1,missing gucci boys get back cyprus
0,1,apllo 18 sucks
0,1,apple miss samsung sales injunction wont share new devices http
0,1,dis crazy sittin dis hotel tryin gt hilton hotel
1,0,hooray burn
0,1,tell fox news newt gingrichs obamanazi comparison goes far even network http pls rt
1,0,best valentines day todate ended time bed
1,0,microsoft crew office team 10 like hollywood set
1,0,great day working womens nike team amazing athletes states
1,0,thanks rbc rbc heritage hilton head fully sponsored 2016
1,0,thanks providing information get nintendo 3ds ambassador program free games
1,0,girls grab ur ladies head tonight gucci month
0,1,hell paris hilton arrested offering something useful instead http
0,1,mynichols ding dang hot church ugh
0,1,kill
1,0,matter life takes find smile
0,1,awkward moment youre making potatoes forget water overflows dad doesnt come home ur screwed
1,0,im onsomniactic spelling baha cant sleep busy working project girls cannot wait go street hunting
1,0,wow nike air mag shoes something serious
1,0,everyone desvers second chance everyone makes mistakes
0,1,saw someone running nike shox gym ampeople still run
1,0,thank adidas
1,0,jaminn car
1,0,woohoo booked tickets harry potter friday cant wait excited ha
