class_0,class_1,text
0,1,thinking everyone allways saying want racism end racist burn hell something along nature yet anyone stopped think maybe people racist also want racism end theyre acting ideas instead sitting day thought thought kind ironic stopped think itits realy kind funny stop think
1,0,omg son bday lol
1,0,hey kevin hope good well miss ya dude
1,0,sup greghow hows familysay hi everyone pleeezo yea tell dee dee dee brother add friends least pimp profile upand tell use excusesthanx lates ese
1,0,hey sis great job profilebet cant wait ggiltflaughing annie told say
1,0,yeah totally enter nags like dance like
0,1,every body knows page screwedd cant get trying save wait gets another page
1,0,hey two friends
1,0,hey sexy man missing wanted sat hi cant wait till friday get drunk take advantage
1,0,hey mom great thought would stop say hi love ya gena
0,1,ya regret giving old couldnt aford four quads course oic taken race series ater series looked like shit
1,0,indeed hehe dnt much used tho cos shes new boyfriend aw th time miss lol stil goin bout wi neil th missus luv yooooooooo xoxoxoxoxox
1,0,eric needed cousin time call sometime soon todayi know ohio state michigan today maybe tomorrow
1,0,congratulations happy going amazing dad believe daddy wow please tell mom congratulations beautiful amy
1,0,hey gurlie wanted stop say hi lisa ds girl
0,1,wut hell doin online yea man isnt bday today days ago like week ago fuck talkin im lost
1,0,prayers going soldiers today may god keep safe
1,0,ive going school working butt glad know ok much luv swee pea
1,0,hey hey school hows uni hope ur enjoyin 6th forms pretty cool cant wait go uni go much love
1,0,hey ive trying get ahold youso whats new
1,0,hey boo boo thanks add wot usa like
1,0,hey girl seen along time babycome see live town
1,0,happy birthday chrisnow go get trashed
0,1,ill try get sitterill let know
1,0,thank hans
0,1,dnt hater cuz need dick toys aint wk
1,0,hi tim shit co aka fish co recently ahh good drunk nights fish co go wrong haha
1,0,wow space actually looking like space lol many girls got harrassing muscles lol dork
1,0,dropping say hello
1,0,hey craig things going texas herd want move arizona tell shana said hi
1,0,happy holidays hope great new year well
1,0,yeaaaaaaaaah edga baby hell ya beenwe gaaabage soooonnsss
1,0,love pics thanks add
1,0,stopped say say love
1,0,watch us play 26th still town play team north carolina
1,0,hooters haha
1,0,wat baby boo lmao hey man
0,1,hey honey hell doini aint seen minwhere hell beenso doin weekenddam see love shyt happen dont let know shyt younow parkside yo ass couldnt wait tell shyt see doin boowell nigga get mekeshia
0,1,whats boy carson
0,1,next time see im whoopin country ass hillbilly
1,0,heart
1,0,lol yea ill go hol 4days later cant wait
1,0,manholla ya boy
1,0,hiiii love bothhhh muchoo
1,0,um thanks add want tell little
1,0,hey thats awesome congratulations getting married oh im really sorry tell lost phone number could please give
1,0,yeayea jundo
1,0,josh whats home skillet haha set myspae background need set pics photoshop shift code use myspace layout make background
1,0,hey thanks compliment everything youre display pic looks awesome like hair
0,1,forget
1,0,hello thank kindly accepting invite much appreciated regards sightunit
1,0,know cus love ya call time
1,0,hey liss maybe run away maryville partay like rawk stars haha
1,0,haha yeaaaaaaaaaaaaa
1,0,free internet lol
0,1,yeah im worried tooi two classes time organic take graduate im really worried
0,1,aw big shame lol havent much really jus went oceana havent sooo bored life saw mates thats cool hope well speek soon xxx
1,0,waz gud tho
1,0,hey thanks add dont stranger
1,0,hey lan things good loved comment left menice pic
0,1,would please get picture
1,0,hey
1,0,hi ali managed get myspace working thought id leave wee message get ur backdrop pink miss xxx
0,1,days bastardo im work today
1,0,definitely dread chord haha
0,1,take jail drop soap shut fuck man lol
1,0,hey mike
