class_0,class_1,text
1,0,get swype iphone crack iphone
1,0,adding carrier support iphone 4s announced
1,0,hilarious video guy duet siri pretty much sums love affair httptco8exbnqjy
1,0,made easy switch iphone see ya
1,0,realized reason got twitter ios5 thanks
1,0,im current user little bit disappointed move
1,0,great close personal event tonight regent st store
1,0,companies experience best customer service aside
1,0,apply job hope call lol
1,0,rt lmao think onto something magical dying haha siri suggested find whores
1,0,lmao think onto something magical dying haha siri suggested find whores hide body lolol
1,0,rt registered developer heres hoping actually help greatly appreciated
1,0,wow great deals refurbed first gen models rt apple offers great deals refurbished 1stgen ipads httptcoukwokbgd
1,0,registered developer heres hoping actually help greatly appreciated
1,0,currently learning mandarin upcoming trip hong kong gotta hand iphones uber useful flashcard apps
1,0,come dark side gretcheneclark hey send free iphone publicly ceremoniously burn
1,0,hey send free iphone version publicly ceremoniously burn
1,0,thank find mac located wiped stolen air
1,0,thanks covent garden replacing macbook keyboardcracked wristpad lunch break today warranty
1,0,thanks
1,0,ipads replace bound playbooks nfl teams httptco2uxawkwf
1,0,ipad
1,0,efffing amazing
1,0,amazing new ios feature httptcojatfvfpm
1,0,rt one featured education apps website today sweet httptco0ywvbe1z
1,0,one featured education apps website today sweet httptco0ywvbe1z
1,0,want something done right go att youre useless days
1,0,unexpected workshop yesterday got awesome amount info
1,0,lt3
1,0,rt question bro rt get dis iphone evo 3d
1,0,rt im people bitching think smartest phone ive ever im happy
1,0,im people bitching think smartest phone ive ever im happy way go
1,0,ceo points corporate mentor signups triple httptcogcy8iphn
1,0,bus iphone thxx
1,0,appstore well done itunes mobile devices talking desktop app
1,0,apple sells million iphone 4s units first weekend steve jobs brilliance lives ever
1,0,apologize
1,0,downloads ios proving popular users httptconshlfiux
1,0,lmfao look argument siri httptcod4vjl7si
1,0,incredible million iphone 4ss days 135 better iphone httptco1fmjxtmm
1,0,save unwanted os help buy seen light httptco8gup9acz
1,0,well fixed battery drain problem replacement iphone working like champ
1,0,currently ordering brand new macbook pro bahhh macbook years old ill miss time cc
1,0,blessed
1,0,knows dad mom brother girlfriend thanks
1,0,well least store amazing call waiting music
1,0,replaced glass thank
1,0,bad sells million debut weekend bloomberg httptcoavsl3ygu rt
1,0,loving new technology iphone 4s mac air icloud unreal
1,0,im loving new ios5 update
1,0,another mention apple store httptcofiioapkt rt getting great customer service store
1,0,time go get iphone 4s looking forward sticking man longer paying texts thanks
1,0,hey hate computer need wanna send free one
1,0,thank new gfiphone4s great everything
1,0,set flawless works like champ cloud
1,0,id totally email company always get great service store
1,0,nice tech support guy fixed itouch
1,0,getting great customer service store millenia mall
1,0,faster ipad
1,0,love imac even though havent seen hubby days
1,0,making switch apple store httptcokj6pjvkh
1,0,thankful incredible people going beyond offering replacing waterdamaged macbook pro wow
1,0,new macbook sick
1,0,play man loving camera well done httptcotmdfqre1
1,0,yeah changed life
1,0,safari reader owns worldwide web
1,0,love service case cracked 3x go hand case walk
