class_0,class_1,text
0,1,watching drinking waiting start cringing mccains blunders
0,1,yeah slime actually second choice cant say first one okay rolling
0,1,preparing heart attack
0,1,debate moderators 50 sorry
0,1,staring black screen
0,1,introducing mccain obama waitmccain showed wowguess crisis washington
0,1,nice obama held mccains hand used free hand wave audience keeping mccain
0,1,obama occupation war
0,1,im nervous yes
0,1,golden parachutes padding ceos obama
0,1,mccain gave cheap plug ed kennedy
0,1,current channel reception continually sucking gotta love comcast
0,1,mccain kenndey comment
0,1,mccain knowing kennedy home watching debate
0,1,mccain starts awkwardly
0,1,mccain stalling faux sympathy
0,1,get ota hd eyetv 500
0,1,mccain talking bipartisan negotiation uhno pt
0,1,mccain looks tired wayyyy past bedtime
0,1,dear john sitting till came stirred hornets nest pulease
0,1,looks sounds pretty tired
0,1,beginning end beginning end sheesh
0,1,mccain end beginning huh
0,1,mccain gving credit house republicans
0,1,mccain place answer
0,1,nice mclame uniquely came fix um ok
0,1,ur oldest candidate history start im feeling great makes thing youre looking great either
0,1,obama answering different question
0,1,mccain bringing kennedy emotional effect
0,1,mccain gonna vote plan hope whatte fuck
0,1,mccain failing meaningfully answer question economy
0,1,mccain improper analogy
0,1,obama understanding economic regulation america
0,1,mccain saw problems coming thought economy fundamentally sound
0,1,already tired wall street main street analogies
0,1,annoying animations tv reverting old fashion msnbc
0,1,say hope asked question voting something know yer view
0,1,john ten days ago said fundamentals economy strong hilarious
0,1,mccain wearing tie makes eyes sore
0,1,mccain total nonanswer
0,1,really tired hearing word mainstreet debate
0,1,fundamentally mccain fundamentally uses fundamental one time im gonna go nuts
0,1,mccain importexport claim
0,1,mccain wrong germany biggest exporter get facts together
0,1,mccain answering question saying wall street eyeblinking hesitation looks weird
0,1,mccain likes bears montana joke much
0,1,mccain joke bear dna
0,1,mccain answer question
0,1,mccain stringing many colloquialisms together postreaganomics sensationalism
0,1,mccain personal attack
0,1,mccain bringing stupid bear study
0,1,generic debate far wont even look
0,1,far debate reminds school yard scolding
0,1,makes look like always wondered
0,1,like see obama trying remember talking points get slogans
0,1,mccain dont mean go back forth thought debate
0,1,mccain didnt win miss congeniality vp
0,1,mccain personal attack evidence accusations obama
0,1,obama defensive
0,1,stop interrupting obama mccain say friends
0,1,mccain sherrif uh
0,1,jim lehrer trouble getting actually debating fire guys
0,1,mccain failing address keystone tax cut issue
0,1,wont even make eye contact one responding directly
0,1,rt calling palin bible spice lol
0,1,weird mcpain brings repub bilksters jail wants separate doesnt seem like good strategy
0,1,hilarious line would better palin didnt
0,1,really would like see obama mccain actually engage otherrather talking camera
0,1,obama answering earmark claim mccain
0,1,mcpain exporting jobs cause hi biz taxes cheap labor oh geez
0,1,mccain tried buying health insurance 5000 year
0,1,looks like mccain cant make eye contact obama respond directly dang goes friends
0,1,give tax breaks expect economy go futher hole
0,1,mccain wants us read lips
0,1,youre playing game im drinking everytime hear
0,1,mccain avoiding question wait waht question exactly
0,1,mccain failing heed moderators instructions
0,1,dont hdtv mccains moireeffect tie giving skullcrushing headache
0,1,ah yes pot kettle debating blame proverbial heat kitchen
0,1,mccain floating idea 5k tax cuts
0,1,pleeze people elect someone time around smart articulate fck beer himher
0,1,mccain untasty comment obama knowing household income wealth
0,1,mccain breaking debate rules
0,1,mccain play one tune
0,1,health care costs social spending sounds like chump change compared corporate welfare
0,1,mccain taling circles dont understand saying
0,1,long mccain notes amount times obama voted present rather yea nay
0,1,obama breaking debate rules walking moderator
