class_0,class_1,text
0,1,yeah slime actually second choice cant say first one okay rolling
0,1,preparing heart attack
0,1,debate moderators 50 sorry
0,1,staring black screen
0,1,introducing mccain obama waitmccain showed wowguess crisis washington
0,1,nice obama held mccains hand used free hand wave audience keeping mccain
0,1,im nervous yes
0,1,obama avg american know golden parachute
0,1,mccain gave cheap plug ed kennedy
0,1,current channel reception continually sucking gotta love comcast
0,1,mccain kenndey comment
0,1,mccain knowing kennedy home watching debate
0,1,mccain starts awkwardly
0,1,mccain stalling faux sympathy
0,1,get ota hd eyetv 500
0,1,mccain looks tired wayyyy past bedtime
0,1,dear john sitting till came stirred hornets nest pulease
0,1,looks sounds pretty tired
0,1,beginning end beginning end sheesh
0,1,mccain totally muddled answer republicans
0,1,mccain gving credit house republicans
0,1,mccain place answer
0,1,nice mclame uniquely came fix um ok
0,1,mccain bringing kennedy emotional effect
0,1,greed got situation first place
0,1,mccain gonna vote plan hope whatte fuck
0,1,mccain improper analogy
0,1,obama understanding economic regulation america
0,1,mccain saw problems coming thought economy fundamentally sound
0,1,already tired wall street main street analogies
0,1,annoying animations tv reverting old fashion msnbc
0,1,say hope asked question voting something know yer view
0,1,john ten days ago said fundamentals economy strong hilarious
0,1,mccain total nonanswer
0,1,mccain contrary statements regarding state economy
0,1,funny looked think talking points would disappear might even constructive
0,1,really tired hearing word mainstreet debate
0,1,fundamentally mccain fundamentally uses fundamental one time im gonna go nuts
0,1,mccain importexport claim
0,1,mccain wrong germany biggest exporter get facts together
0,1,questions going answered instead campaigning talk
0,1,mccain answering question saying wall street eyeblinking hesitation looks weird
0,1,mccain answering questions
0,1,mccain likes bears montana joke much
0,1,mccain joke bear dna
0,1,mccain love bears montana
0,1,mccain answer question
0,1,mccain flag waving pandering american workers
0,1,mccain stringing many colloquialisms together postreaganomics sensationalism
0,1,question mccain learn good friend charles keating sl bailout
0,1,mccain personal attack
0,1,mccain bringing stupid bear study
0,1,computer kid maybe parents dont one
0,1,makes look like always wondered
0,1,earmark spending tripled last years hasnt republican administration last
0,1,like see obama trying remember talking points get slogans
0,1,mccain dont mean go back forth thought debate
0,1,mccain didnt win miss congeniality vp
0,1,facebook blunt jackson mccain ongoing personal attacks irrelevant
0,1,stop interrupting obama mccain say friends
0,1,mccain failing address keystone tax cut issue
0,1,mccains laugh sounds like bushs scaryy
0,1,mccain seems start every sentence point
0,1,mccain cant even look himhe must gas
0,1,really would like see obama mccain actually engage otherrather talking camera
0,1,mcpain exporting jobs cause hi biz taxes cheap labor oh geez
0,1,mccain really believes earmarks got us mess tax cuts get us
0,1,mccain tried buying health insurance 5000 year
0,1,looks like mccain cant make eye contact obama respond directly dang goes friends
0,1,give tax breaks expect economy go futher hole
0,1,youre playing game im drinking everytime hear
0,1,mccain avoiding question wait waht question exactly
0,1,mccain failing heed moderators instructions
0,1,ah yes pot kettle debating blame proverbial heat kitchen
0,1,mccain looking grinning
0,1,pleeze people elect someone time around smart articulate fck beer himher
0,1,mccain untasty comment obama knowing household income wealth
0,1,mccain breaking debate rules
0,1,mccain personal attack dont like quote walk walktalk talk stuff nope doesnt work
0,1,mccain play one tune
0,1,health care costs social spending sounds like chump change compared corporate welfare
0,1,long mccain notes amount times obama voted present rather yea nay
0,1,obama breaking debate rules walking moderator
0,1,mccain hogging mic
0,1,mccain weird
0,1,obama stuttering much sounds like porky big
0,1,financial rescue like financial bailout
0,1,mccain still attacking obama spends time looking podium smile
0,1,remembered foreign policy debate
0,1,obama many disclaimers potential economic recovery plan
0,1,healthcare financial killer capitalist society oh irony
0,1,yes lost miss alaska
0,1,obama leaving conservation list things free us foreign oil
0,1,ok obama people glazing
0,1,obama giving terms spending exactly
0,1,china also let infants drink tainted milk really want like
0,1,slipped
0,1,mccain another personal attack
0,1,oppose drinking game bottoms
0,1,mccain redundancy
0,1,day age deny help anyone wants produce alternative fuel mccain
