class_0,class_1,text
1,0,kindle2 dx cool fantastic right
1,0,ok first assesment fucking rocks
1,0,youll love kindle2 ive mine months never looked back new big one huge need remorse
1,0,fair enough kindle2 think perfect
1,0,big im quite happy kindle2
0,1,fuck economy hate aig non loan given asses
1,0,jquery new best friend
1,0,loves twitter
1,0,love obama makes jokes
1,0,house correspondents dinner last night whoopi barbara amp sherri went obama got standing ovation
1,0,watchin espnjus seen new nike commerical puppet lebronsht hilariouslmao
0,1,dear nike stop flywire shit waste science ugly love
1,0,best athlete generation time basketball related dont want get intersport debates
0,1,talking guy last night telling die hard spurs fan also told hates lebron james
1,0,love lebron httpbitlypdhur
0,1,lebron beast im still cheering atil end
1,0,lebron boss
1,0,lebron zydrunas awesome duo
1,0,lebron beast nobody nba comes even close
1,0,downloading apps iphone much fun literally app anything
1,0,good news call visa office saying everything finewhat relief sick scams stealing
1,0,awesome come back via
1,0,mluc09 customer innovation award winner booz allen hamilton httppingfmc2hpp
1,0,current use nikon d90 love much canon 40d50d chose d90 video feature mistake
1,0,google always good place look shouldve mentioned worked mustang dad
0,1,played android google phone slide screen scares would break fucker fast still prefer iphone
0,1,us planning resume military tribunals guantanamo bay time trial aig execs chrysler debt holders
0,1,omg bored amp tattoooos itchy help aha
0,1,im itchy miserable
0,1,im itchy maybe later lol
1,0,rt love nerdy stanford human biology videos makes miss school httpbitly13t7nr
1,0,bit crazy steep learning curve lyx really good long docs anything shorter would insane
1,0,im listening pyt danny gokey lt3 lt3 lt3 aww hes amazing lt3 much
1,0,going sleep bike ride
0,1,cant sleep tooth aching
0,1,blah blah blah old old plans today going back sleep guess
0,1,glad didnt bay breakers today 1000 freaking degrees san francisco wtf
0,1,obama administration must stop bonuses aig ponzi schemers httpbitly2cuig
0,1,shaunwoo haten aig
1,0,regret going see star trek awesome
0,1,annoying new trend internets people picking apart michael lewis malcolm gladwell nobody wants read
1,0,highly recommend malcolm gladwell
1,0,blink malcolm gladwell amazing book tipping point
1,0,malcolm gladwell might new man crush
0,1,omg commercials alone espn going drive nuts
1,0,playing twitter api sounds fun may need take class find new friend like generate results api code
1,0,hello twitter api
0,1,twitter api slow clients arent good
0,1,yahoo answers butt sometimes
1,0,scrapbooking nic
1,0,rt five things wolfram alpha better vastly different google httpbitly6nsnr
1,0,back worked nike one fav word
1,0,way im totally inspired freaky nike commercial
1,0,class 50d supposed come today
0,1,took graduate field exam computer science today nothing makes feel like idiot lambda calculus
1,0,shout outs east palo alto buildin karizmakaze 50cal gta also thanks profits doom universal hempz cracka
0,1,yeahhhhhhhhh wouldnt really lived east palo alto could avoided guess summer
1,0,great stanford course thanks making available public really helpful informative starting
1,0,work til 6pm lets go lakers
0,1,damn north korea httpbitlyktmeq
0,1,go ahead blow north korea map already
0,1,north korea please cease douchebaggery china doesnt even like anymore httpbitlynehsl
0,1,hell pelosi freakin china whose dime
0,1,burning cash chrysler gm stop financial tsunami bailout means taking handout
0,1,insects infected spinach plant
0,1,wish could catch every mosquito world burn em slowlythey bitin shit outta 2daymosquitos assholes insects
0,1,got back church totally hate insects
0,1,got mcdonalds goddam eggs make sick yeah laker date go lakers much update well true suck
1,0,omgg ohhdee want mcdonalds damn wonder open lol
0,1,history exam studying ugh
0,1,hate revision boring totally unprepared exam tomorrow things looking good
0,1,higher physics exam tommorow lookin forward much
0,1,bank holiday yet im work exam season sucks
0,1,lifes bitch dick cheney httpisgddjyq
0,1,dick cheneys dishonest speech torture terror obama fred kaplan slate httpisgddihg
0,1,republican party bunch antiabortion zealots couldnt draw flies dump neal boortz radio
0,1,twitters connections api broken tweets didnt make twitter
0,1,srsly hate stupid twitter api timeout thing soooo annoying
1,0,really liked learning jquery book httpbitlypg0lt worth look
1,0,interesting ad adobe goodby silverstein amp partners youtube adobe cs4 le sens propre httpbitlyvprpt
1,0,goodby silverstein agency new site great
1,0,ever amazing psyop goodby silverstein amp partners hp httpbitlyg2ru8 go play effects
1,0,zomg g2
1,0,got free g2 android google io
1,0,happy philip googleio today
1,0,lakers played great cannot wait thursday night lakers vs
0,1,viral marketing fail acia pills brand oughta get shut hacking peoples messengers get 56 msgs day arrrgh
1,0,loved night museum
1,0,got back movies went see new night museum rachel good
1,0,take date see night museum whenever wantit looks soooooo good
1,0,watching night museum getting really good
1,0,saw night museum last night pretty crazy movie cast awesome well worth robin williams forever
0,1,night museum tonite instead oh well yr old better enjoy lol
0,1,unfortunate stimulus plan put place twice help gm back american people led inevitable
0,1,tell giving gm use programs support unemployed
