class_0,class_1,text
1,0,kindle2 dx cool fantastic right
1,0,reading kindle2 love lee childs good read
1,0,youll love kindle2 ive mine months never looked back new big one huge need remorse
1,0,fair enough kindle2 think perfect
1,0,big im quite happy kindle2
0,1,fuck economy hate aig non loan given asses
1,0,loves twitter
1,0,love obama makes jokes
0,1,firmly believe obamapelosi zero desire civil charade slogan want destroy conservatism
1,0,house correspondents dinner last night whoopi barbara amp sherri went obama got standing ovation
1,0,watchin espnjus seen new nike commerical puppet lebronsht hilariouslmao
0,1,talking guy last night telling die hard spurs fan also told hates lebron james
1,0,lebron boss
1,0,lebron hometown hero lol love lakers lets go cavs lol
1,0,lebron zydrunas awesome duo
1,0,lebron beast nobody nba comes even close
1,0,downloading apps iphone much fun literally app anything
1,0,good news call visa office saying everything finewhat relief sick scams stealing
1,0,awesome come back via
1,0,montreal long weekend rampr much needed
1,0,booz allen hamilton bad ass homegrown social collaboration platform way cool
1,0,current use nikon d90 love much canon 40d50d chose d90 video feature mistake
1,0,google always good place look shouldve mentioned worked mustang dad
0,1,played android google phone slide screen scares would break fucker fast still prefer iphone
0,1,omg bored amp tattoooos itchy help aha
0,1,im itchy miserable
0,1,im itchy maybe later lol
1,0,rt love nerdy stanford human biology videos makes miss school httpbitly13t7nr
1,0,going sleep bike ride
0,1,cant sleep tooth aching
0,1,glad didnt bay breakers today 1000 freaking degrees san francisco wtf
0,1,obama administration must stop bonuses aig ponzi schemers httpbitly2cuig
0,1,started think citi really deep sampt gonna survive turmoil gonna next aig
0,1,shaunwoo haten aig
1,0,regret going see star trek awesome
0,1,annoying new trend internets people picking apart michael lewis malcolm gladwell nobody wants read
1,0,highly recommend malcolm gladwell
1,0,malcolm gladwell might new man crush
0,1,omg commercials alone espn going drive nuts
1,0,playing twitter api sounds fun may need take class find new friend like generate results api code
1,0,hello twitter api
0,1,twitter api slow clients arent good
0,1,yahoo answers butt sometimes
1,0,scrapbooking nic
1,0,changed default pic nike basketball cause bball awesome
0,1,rt told nike layoffs started today
