class_0,class_1,text
0,1,ok ok get idea looking source page easiest anyone else find watching paint dry discussions html come interesting motor sports
1,0,hillyi take earlier point buti would like support new runners take flm challenge june 2001 kidney removed following years serious illness never ran races months later completed 2002 flm hours fast know find hardreally enjoyed every minute raised 2000 pounds charity golden bond year providing put sensible training respect distancei really believe anyone good luck everyone
1,0,enjoyed supporting cant blooming speak tho
1,0,noticed st johns people around route course didnt quite appreciate scale turnout went tent end ice ankle didnt realise many country let alone london well done thanks
0,1,malt used last years schedule prague marathon years schedule flm times followed letter times really bad runs prague 409 flm 416 easier conditions previously never done marathon hours never thought would dont know schedules getting old problem im sucker someone else telling probably follow next years schedule well whatever turns
1,0,ah ha new number play trick phone calls leave legless saqib eddie alonehas anyone else getting legless sick jokes via text message making laugh though humpless 430 dont finish 630 meet liverpool st station 640 want otherwise meet around
1,0,thanks jj 15m run tomorrow longest run yet ran 14m last weekend 12m weekend miles metres hope good run knee holds foz
1,0,figs definitely want big race make sure leave plenty time twixt breakfast last chance
1,0,excellant job meerkatwill hanging rw 11min pacer dear life hope reaching mile 18 rewarded jbs meerkat jj thank advance incase incoherant hiya suttsready
1,0,good luck everyone although luck wont come even bad luck smile finish camera
1,0,brilliant day even though hate running rain crowd support excellent ended 90mins slower wanted wanted 4h finished 5h30 forgive lack training rain excuse pb ian duncan smith running saw time saw blue start surely green wearing suit shoes looked like dropping urwfrc point mudchute great even though nearly missed could flora put water station places celeb saw running back bobby charlton front mile23 im hoping beat probably didnt anyway well done
1,0,thanks welcome everyone friendly bunch arent taking rest today last 22 miler planned tommorrow eek starting taper blackpool mmmlooking forward already lazy saturday mornings 20 june sarah peter im planning first tri year london tri july baby sprint tri end last year could hardly swim lengths without stop im 50 lengths twice week speediest fish pool speak much comfortable thought open water swim wetsuit bit scary though ive also got new speedy almostroadbike bit hybrid skinny tyres revelation years using heavy granny bike makes cycling fun anyway good training nice bank holiday weekend everyone tm
1,0,oooh see blackmail rife nobody would want food anyway safe like food non runners imelds bringing glitzy stuff maybe exception rule poppy plans list sets kit pairs socks trainers gps logbook notebook pens bras training lucazade sport mobileyou never know change phone rain jacket gloves x2 buff glitzy gear casual gear showerstuff towells pjs underwear shorts thats think
1,0,done domestic duty go 10 mile run hilly think enjoy training actual racing nice get away go offroad hours switch completely 25 miles tomorrow others club almost offroad followed podrettas 7th birthday party olympics party leisure centre lots carbs jelly ice cream
0,1,rfsounds like change name elastiman cant touch toes straight legs podiatrists verdict sesamoid bones ligaments run ball left foot need take easy regarding running might mean ill defer flm 2006
0,1,quite nice injured done slow miles round block came back lots stretching ice massage booked tomorrow dreading cause legs sore small amount massage friday hope everyone well today im looking forward reading tonight
1,0,stops lurking hi hope dont mind joining late stage ive spent last weeks dilemma target time forum join first marathon longest run 21 miler last week 330 im hoping sub 430 allowing unknown last miles really good read everyones ups downs forum week definitely feeling overtrained week hoping various niggles settle taper hope everyone enjoys shorter long runs tomorrow im 13 miles along thames boat race course back great running ice cold jezza
1,0,well peeps barriers appeared starting go around evelyn street lower road surrey quays banners hanging chavs arms also known surrey docks pub proclaiming watch london marathon looks like got us race goin wp need ruin kit write name paper thick permanent marker quick diylaminating job using sellotape et voila br name thing really work back 2002 ran nyc marathon tried first time would never run without fact ill running wearing exactly big paper bearing name ran nyc paris dublin rotterdam looking wee bit battered call superstitious need find way fitting teatoastman need bigger chest methinks
1,0,dont stop im good time im ball dont stop wanna good time give call dont stop hippo reason didnt think hd always sound centred together another word cant think good evening make probably signing need put kids bed pack try come morning ill never catch train good luck still thanks maybe see diana delia hippo others expo andor bandstand really hope remember supposed free lets enjoy esp us yes really
1,0,last post flm good luck everyone fun
1,0,im glad wasnt person wondering im sick allhoorah
