class_0,class_1,text
0,1,many people still sleeping 7am make renovation pissed one trying sleepy
0,1,love nights sit home nothing one talk
1,0,woke half eaten bag chocolate hand currently tray tater tots oven im stressed
1,0,indianapolis beautiful city world right colorado
0,1,im saying shes slut im saying shes pounded times pixar
0,1,brits subtlety ramp drama bit scene needs shouting
1,0,waiting appointment dentist best kind thursday morning
1,0,omg cant belive followed like fangirl much
0,1,wooow witness story makes totally sense doesnt feel forced
0,1,porsche convention hunt storepretty sure jealous drove ford fusion
0,1,horrible teenage life let insert dawsons creek
0,1,moment realize little sister fugly betch shell never hot amy
1,0,today great lemme tell ya
0,1,dimwitted trash yeah real jealous
1,0,171 ints career lets see fast get 200 greatest qb time
0,1,women idea like
0,1,melissa randomly showing right mom says alison alive isnt sketchy
1,0,dont worry guys next home game fireworks night everything ok
0,1,im glad know well tell ive upset past 20 hours
1,0,im enjoying much like hell yeah whatta bout guys
0,1,potus asking free crap think need free drive movies free family kind thing
0,1,people badass flip camera
0,1,thank logging right start watching stream twitch
0,1,love indirectly called trashy smoke tattoos
1,0,rihanna superstar athlete makes perfect sense
1,0,uffda sounds like charming fellow
1,0,watching disney channel sister haha friday night
0,1,swear broke people best financial coaches
0,1,daniel lone wolf dont islamophobic
1,0,hey original album title shangrila never heard
0,1,changes everythingagain seriously though could anyone get excited another iphone especially seeing
1,0,omg run government media everything please views perfect could teach everyone everything
0,1,im freezers day gets better better
0,1,young angry protestors hong kong best friend leo violent example
0,1,right freedom government tell everybody live
0,1,lovely sunburn yesterday
1,0,know theists understand sarcasm
1,0,see bestie remind hurry get home watch game
1,0,amopa flinging dead foot skin average pumice sexy
0,1,predictive texts works way first apple maps worked
1,0,arent annoying
0,1,another horrendous looking day santa barbara
1,0,great play
1,0,glad started cousins fantasy putting show
1,0,cbi nsa ib raw must retire times great job
0,1,roomie sends horrible snap one friends gtgtgtgtgt syroommategoals
1,0,aw guys chill good morning texts
0,1,get wash sink full dishesy
1,0,day mothers day always heartwarming see mom sons working together
0,1,barileia heaven forbid encourage non rape culture campuses story ridiculous cc
0,1,much crap cool
1,0,day great start
1,0,lol loveeeeeeeee lifeee
1,0,first football game tomorrow get wear dress code yz
0,1,yeah lot fish sea looks like suck fishing
1,0,thank goodness cools september 3rd straight day 95 degreeshumidity
