class_0,class_1,text
1,0,woke half eaten bag chocolate hand currently tray tater tots oven im stressed
0,1,im saying shes slut im saying shes pounded times pixar
0,1,brits subtlety ramp drama bit scene needs shouting
0,1,islamic eh fight name makes sense
0,1,careful talking especially loaded
0,1,porsche convention hunt storepretty sure jealous drove ford fusion
0,1,horrible teenage life let insert dawsons creek
0,1,moment realize little sister fugly betch shell never hot amy
1,0,today great lemme tell ya
0,1,dimwitted trash yeah real jealous
1,0,171 ints career lets see fast get 200 greatest qb time
0,1,melissa randomly showing right mom says alison alive isnt sketchy
1,0,dont worry guys next home game fireworks night everything ok
0,1,course cause find civic duty pay gov god
0,1,im glad know well tell ive upset past 20 hours
1,0,im enjoying much like hell yeah whatta bout guys
1,0,love friends love going
0,1,potus asking free crap think need free drive movies free family kind thing
0,1,people badass flip camera
1,0,administration played right hands thanks lot really
0,1,thank logging right start watching stream twitch
0,1,love indirectly called trashy smoke tattoos
1,0,rihanna superstar athlete makes perfect sense
1,0,watching disney channel sister haha friday night
0,1,swear broke people best financial coaches
0,1,daniel lone wolf dont islamophobic
1,0,hey original album title shangrila never heard
1,0,omg run government media everything please views perfect could teach everyone everything
0,1,im freezers day gets better better
0,1,young angry protestors hong kong best friend leo violent example
1,0,final play game last night guess missed one huh nba job well done
0,1,right freedom government tell everybody live
0,1,omg connect xbox live using iphone hotspot longer isp routermodem thank
1,0,know theists understand sarcasm
1,0,love steel salon wifi
1,0,see bestie remind hurry get home watch game
1,0,great john boner speaker im sure gave obama 3rd term would better job
0,1,god respecter persons long jew merican
1,0,amopa flinging dead foot skin average pumice sexy
0,1,predictive texts works way first apple maps worked
1,0,arent annoying
0,1,another horrendous looking day santa barbara
0,1,dont fooled average smile sarcasm devil inside yet come
1,0,great play
1,0,glad started cousins fantasy putting show
0,1,roomie sends horrible snap one friends gtgtgtgtgt syroommategoals
1,0,aw guys chill good morning texts
1,0,fantastic end birthday
0,1,flight delays sold situations thanks wonderful experience
0,1,barileia heaven forbid encourage non rape culture campuses story ridiculous cc
0,1,much crap cool
1,0,day great start
0,1,minorits robbed rights minorities yes makes sense
1,0,first football game tomorrow get wear dress code yz
1,0,omg wants make song
1,0,thank goodness cools september 3rd straight day 95 degreeshumidity
